날짜,리뷰,별점,month,리뷰1,리뷰2
2023년 6월 1일,앱에 오류가 있다고 자꾸 튕김. 재설치해도 안됨. 갑자기 왜 안되나요?,1,2023년,앱에 오류가 있다고 자꾸 튕김 재설치해도 안됨 갑자기 왜 안되나요,"['오류', '튕김', '재설치']"
2023년 7월 5일,결제 내역은 있고 장바구니는 없고 장바구니 보려면 몇 단계나 거쳐야 하는데 왜이러는지 이해 할 수 없음.,3,2023년,결제 내역은 있고 장바구니는 없고 장바구니 보려면 몇 단계나 거쳐야 하는데 왜이러는지 이해 할 수 없음,"['결제', '장바구니', '장바구니', '려면', '단계']"
2023년 6월 24일,결제가 안되는곳이 간혹있음. 삼페는 되는데 네페는 안되는곳들...,3,2023년,결제가 안되는곳이 간혹있음 삼페는 되는데 네페는 안되는곳들,"['결제', '간혹', '삼페', '네페']"
2023년 10월 26일,앱실행시 결제큐알코드 뜨기전까지엄청로딩이오래걸려서 그냥포기하는경우가 많음 진심 쓰기싫어짐,1,2023년,앱실행시 결제큐알코드 뜨기전까지엄청로딩이오래걸려서 그냥포기하는경우가 많음 진심 쓰기싫어짐,"['실행', '결제', '알코', '기전', '로딩', '이오', '포기', '진심', '쓰기']"
2023년 7월 22일,네이버페이 인식 안되는곳이 너무 많음 그에 반면 삼성페이는 바로 인식되는데 대기업 맞나여? 개선좀 하자,1,2023년,네이버페이 인식 안되는곳이 너무 많음 그에 반면 삼성페이는 바로 인식되는데 대기업 맞나여 개선좀 하자,"['인식', '반면', '바로', '인식', '대기업', '개선', '하자']"
2023년 8월 8일,휴대폰 기변으로 네이버페이 다시깔았는데 장바구니 아이콘이 사라졌어요 이거 왜그러나요,2,2023년,휴대폰 기변으로 네이버페이 다시깔았는데 장바구니 아이콘이 사라졌어요 이거 왜그러나요,"['휴대폰', '기변', '장바구니', '아이콘', '사라']"
2021년 9월 10일,네이버앱에 그대로 있는데..굳이 이걸 또 써야되나(?) 앱 특화된것도 없고 귀찮게 하나 하나 또 새로 등록해야되고 특출나게 사용자 인터페이스가 좋아진것도 아니고...정체성에 의문을 가지게 만드는 앱,1,2021년,네이버앱에 그대로 있는데 굳이 이걸 또 써야되나 앱 특화된것도 없고 귀찮게 하나 하나 또 새로 등록해야되고 특출나게 사용자 인터페이스가 좋아진것도 아니고 정체성에 의문을 가지게 만드는 앱,"['그대로', '굳이', '등록', '사용자', '인터페이스', '체성', '의문', '가지']"
2022년 7월 7일,멤버십 위젯이 노트10의 위젯엣지에서 정상동작 안합니다. 2x2 잘 사용중에 없어졌네요. 복구되기 바라며 위젯엣지에서도 사용가능하게 해주세요,3,2022년,멤버십 위젯이 노트 의 위젯엣지에서 정상동작 안합니다 X 잘 사용중에 없어졌네요 복구되기 바라며 위젯엣지에서도 사용가능하게 해주세요,"['멤버십', '위젯', '노트', '위젯', '엣지', '정상', '동작', '복구', '라며', '위젯', '엣지']"
2023년 8월 15일,결제할때 마다 유효기간이 만료되었다고 뜹니다 모든 카드가 그렇습니다 5g상태든 와이파이 상태든 똑같고 한번시작되면 한동안 계속 오류가 납니다,1,2023년,결제할때 마다 유효기간이 만료되었다고 뜹니다 모든 카드가 그렇습니다 G상태든 와이파이 상태든 똑같고 한번시작되면 한동안 계속 오류가 납니다,"['결제', '마다', '유효', '기간', '만료', '모든', '카드', '상태', '와이파이', '상태', '시작', '한동', '오류']"
2023년 4월 18일,갤럭시 노트9에서 계속 오류납니다. 삼성페이는 잘 되는데 교환권 탭을 누르면 휴대폰이 먹통이 되고 뒤로가기 버튼을 눌러도 반응이 없어요.,3,2023년,갤럭시 노트 에서 계속 오류납니다 삼성페이는 잘 되는데 교환권 탭을 누르면 휴대폰이 먹통이 되고 뒤로가기 버튼을 눌러도 반응이 없어요,"['갤럭시', '노트', '오류', '교환', '휴대폰', '먹통', '가기', '버튼', '반응']"
2023년 8월 7일,이 브라우저는 2단계인증없이 로그인가능 체크해도 매번 다시 2단계인증하라고 뜨고 인증은 되지도 않고 쓰레기앱,1,2023년,이 브라우저는 단계인증없이 로그인가능 체크해도 매번 다시 단계인증하라고 뜨고 인증은 되지도 않고 쓰레기앱,"['브라우저', '단계', '인증', '로그인', '체크', '매번', '단계', '인증', '인증', '쓰레기']"
2023년 8월 2일,충전은 그냥되고 송금은 앱설치하게 만들고 살짝 빡치는? 원래 안된것도 아니고 바꾼거잖아요,1,2023년,충전은 그냥되고 송금은 앱설치하게 만들고 살짝 빡치는 원래 안된것도 아니고 바꾼거잖아요,"['충전', '송금', '앱설', '치하', '살짝', '원래']"
2023년 4월 21일,네이버 앱을 잘 사용중인데 네이버페이 휴대전화 본인인증이 완료되고 로그인 시도하면 로그인안되고 휴대전화 본인인증화면으로 돌아가네요 ㅠ ㅠ 폰 재부팅하고 어플 최신업했는데도 동일하네요 ㅠ,1,2023년,네이버 앱을 잘 사용중인데 네이버페이 휴대전화 본인인증이 완료되고 로그인 시도하면 로그인안되고 휴대전화 본인인증화면으로 돌아가네요 폰 재부팅하고 어플 최신업했는데도 동일하네요,"['중인', '휴대전화', '본인인증', '완료', '로그인', '도하', '로그인', '휴대전화', '본인인증', '화면', '아가', '재부팅', '어플', '최신', '동일']"
2021년 10월 15일,카드결지원이 안되어 오프라인에서는 사용하지않게 됩니다. 어서 지원해주세요. 온라인에서는 편하게쓰고 있어요. 카카여페이보다 네이버페이가 더좋은데...오프라인에서는 카카오페이를 사용하게되네요..,3,2021년,카드결지원이 안되어 오프라인에서는 사용하지않게 됩니다 어서 지원해주세요 온라인에서는 편하게쓰고 있어요 카카여페이보다 네이버페이가 더좋은데 오프라인에서는 카카오페이를 사용하게되네요,"['카드', '지원이', '오프라인', '지원', '온라인', '카카', '오프라인']"
2023년 4월 29일,반나절이지나도록 로그인조차 안고침. 딱 사람열받는구조로 될것처럼 오류걸고 튕구기 무한반복. 진짜 신뢰도 한번에 바로 바닥까지떨어짐,1,2023년,반나절이지나도록 로그인조차 안고침 딱 사람열받는구조로 될것처럼 오류걸고 튕구기 무한반복 진짜 신뢰도 한번에 바로 바닥까지떨어짐,"['반나절', '이지나', '로그인', '조차', '안고', '사람', '구조', '처럼', '오류', '구기', '무한', '반복', '신뢰', '바로', '바닥']"
2023년 3월 27일,개발자는삼페와연동기능추가기능안내할려면 정확한날짜에 모든사용자들이업데이트후사용할수있게하세요 누군 업데이트돼서 먼저쓰게하고 차별하지마세요. 기존사용자도 나갈수있어요,1,2023년,개발자는삼페와연동기능추가기능안내할려면 정확한날짜에 모든사용자들이업데이트후사용할수있게하세요 누군 업데이트돼서 먼저쓰게하고 차별하지마세요 기존사용자도 나갈수있어요,"['개발자', '삼페', '연동', '안내', '려면', '정확', '날짜', '모든', '사용자', '업데이트', '후사', '업데이트', '차별', '기존', '사용자', '갈수']"
2022년 3월 25일,앱내 스크린샷이 막혔던데 왜 막힌거죠? 그리고 업데이트 내역은 어디서 볼 수 있나요? 업데이트는 수시로 되는데 무슨 기능이 변경되었는지 확인할 수가 없어요,1,2022년,앱내 스크린샷이 막혔던데 왜 막힌거죠 그리고 업데이트 내역은 어디서 볼 수 있나요 업데이트는 수시로 되는데 무슨 기능이 변경되었는지 확인할 수가 없어요,"['앱내', '스크린샷', '던데', '업데이트', '업데이트', '수시', '변경', '수가']"
2023년 4월 10일,1. 갤럭시 워치에서도 삼성페이 적용된게 맞나요? 2. 워치에 원래 있던 포인트결제랑 멤버십이 사라지고 삼성페이로 설정한 카드만 뜨는데 혼용이 불가한가요? 3. 워치로 버스나 지하철같은 대중교통은 불가한가요?. 추가 좀... 4. 워치 타일 좀 예쁘고 심플하게 만들어주세요..,1,2023년,갤럭시 워치에서도 삼성페이 적용된게 맞나요 워치에 원래 있던 포인트결제랑 멤버십이 사라지고 삼성페이로 설정한 카드만 뜨는데 혼용이 불가한가요 워치로 버스나 지하철같은 대중교통은 불가한가요 추가 좀 워치 타일 좀 예쁘고 심플하게 만들어주세요,"['갤럭시', '적용', '원래', '포인트', '결제', '멤버십', '사라', '지고', '설정', '카드', '혼용', '불가', '버스', '지하철', '대중교통', '불가', '타일', '플하']"
2021년 8월 6일,"자산, 송금, 혜택 탭을 누르면 네트워크에 접속할 수 없다고 나오네요. 웹상에서 광고를 보기 싫어서 프라이빗 DNS를 설정해뒀는데. 자산, 송금, 혜택이 광고인가요?? 왜 안뜰까요? 너무 웹을 남발하는건 아닌지... 앱으로 만들지 걍..",1,2021년,자산 송금 혜택 탭을 누르면 네트워크에 접속할 수 없다고 나오네요 웹상에서 광고를 보기 싫어서 프라이빗 DNS를 설정해뒀는데 자산 송금 혜택이 광고인가요 왜 안뜰까요 너무 웹을 남발하는건 아닌지 앱으로 만들지 걍,"['송금', '혜택', '네트워크', '접속', '광고', '프라이', '설정', '송금', '혜택', '광고인', '안뜰', '남발', '닌지']"
2023년 6월 16일,결제내역이 좀 크게 표시됐으면 싶네요,3,2023년,결제내역이 좀 크게 표시됐으면 싶네요,"['결제', '크게', '표시']"
2022년 9월 27일,워치 타일 중에서 '최근에 결제한 카드'는 오류가 빈번해서 잘 써먹을 수 없을 것 같습니다. 타일이 위젯같은 개념인데 ㅋㅋ 불러오지 못했습니다 이 멘트만 하루에 수십 번 봅니다!,1,2022년,워치 타일 중에서 최근에 결제한 카드 는 오류가 빈번해서 잘 써먹을 수 없을 것 같습니다 타일이 위젯같은 개념인데 불러오지 못했습니다 이 멘트만 하루에 수십 번 봅니다,"['타일', '최근', '결제', '카드', '오류', '빈번', '타일', '위젯', '개념', '오지', '멘트', '하루', '수십']"
2023년 6월 25일,23.6.25.추가 네이버앱에서 네이버페이 들어가는거하고 다른게 1도 없는데 이 앱의 존재이유를 모르겠네요.. // 다크모드 지원해주세요 + 송금할때 계좌전액보내는 버튼추가해주세요,3,2023년,추가 네이버앱에서 네이버페이 들어가는거하고 다른게 도 없는데 이 앱의 존재이유를 모르겠네요 다크모드 지원해주세요 송금할때 계좌전액보내는 버튼추가해주세요,"['존재', '다크', '모드', '지원', '송금', '계좌', '전액', '버튼']"
2023년 4월 15일,"네이버페이의 삼성페이에 등록하지도 않은 카드(일반 삼성페이에만 등록)로 네이버페이의 삼성페이에 등록된 다른 카드로 결제 시도할 때 결제됩니다. 핫픽스 건인 것 같은데, 아직 업데이트가 안 뜨네요. 증상 발견한지 5일 정도 된 것 같습니다. 개인카드로 결제하려했는데 네이버페이의 삼성페이에 등록하지도 않은 법인카드로 결제되어 당황했습니다. 조치 부탁드립니다.",2,2023년,네이버페이의 삼성페이에 등록하지도 않은 카드 일반 삼성페이에만 등록 로 네이버페이의 삼성페이에 등록된 다른 카드로 결제 시도할 때 결제됩니다 핫픽스 건인 것 같은데 아직 업데이트가 안 뜨네요 증상 발견한지 일 정도 된 것 같습니다 개인카드로 결제하려했는데 네이버페이의 삼성페이에 등록하지도 않은 법인카드로 결제되어 당황했습니다 조치 부탁드립니다,"['등록', '카드', '일반', '등록', '등록', '카드', '결제', '결제', '핫픽스', '아직', '업데이트', '증상', '발견', '한지', '정도', '개인', '카드', '결제', '등록', '법인', '카드', '결제', '당황', '조치', '부탁', '드립']"
2022년 3월 17일,마이데이터 동의 안하면 네이버페이 이제 못쓰나요? 카드 연결 풀려서 봤더니 마이데이터 동의안하면 쓸 수가 없네요 원래 쓰던걸로 충분했고 마이데이터 쓰고 싶지도 않았는데,2,2022년,마이데이터 동의 안하면 네이버페이 이제 못쓰나요 카드 연결 풀려서 봤더니 마이데이터 동의안하면 쓸 수가 없네요 원래 쓰던걸로 충분했고 마이데이터 쓰고 싶지도 않았는데,"['마이', '데이터', '동의', '카드', '연결', '마이', '데이터', '동의', '수가', '원래', '충분', '마이', '데이터']"
2022년 8월 6일,업데이트를 했는데도 계좌나 기타 볼것들이 연결이 안되고 최신업데이트를 하라고만 하네요;;; 지우거 다시 깔고 해봐도 안되는거보니 지원이 안되니봅니다...,1,2022년,업데이트를 했는데도 계좌나 기타 볼것들이 연결이 안되고 최신업데이트를 하라고만 하네요 지우거 다시 깔고 해봐도 안되는거보니 지원이 안되니봅니다,"['업데이트', '계좌', '기타', '연결', '최신', '업데이트', '지우', '지원이']"
2023년 4월 12일,화면잠금 설정했는데도 나갔다 들어오면 잠금이 풀려있네요. 앱목록 열어서 완전히 꺼야만 다시 앱 들어갈때 화면잠금이 되는게 불편해요.,2,2023년,화면잠금 설정했는데도 나갔다 들어오면 잠금이 풀려있네요 앱목록 열어서 완전히 꺼야만 다시 앱 들어갈때 화면잠금이 되는게 불편해요,"['화면', '설정', '목록', '완전', '야만', '화면', '불편']"
2023년 3월 29일,이걸 쓰라고 만든 앱인가요? 삼페랑 통합된다기에 처음 앱설치하자마자 버그터져서 앱켜면 5초뒤에 앱 자동으로 종료되는통에 삼페 등록도 못하는중입니다. 그냥 앱삭제하고 삼페나 계속 쓰렵니다.,1,2023년,이걸 쓰라고 만든 앱인가요 삼페랑 통합된다기에 처음 앱설치하자마자 버그터져서 앱켜면 초뒤에 앱 자동으로 종료되는통에 삼페 등록도 못하는중입니다 그냥 앱삭제하고 삼페나 계속 쓰렵니다,"['삼페', '통합', '다기', '처음', '앱설', '치하', '자마자', '버그', '초뒤', '자동', '종료', '삼페', '등록', '삼페', '쓰렵니']"
2023년 4월 1일,"2개의 위젯에 서로 다른 카드를 등록해놔도, 어느 위젯을 켜던 최근사용 카드가 기본값으로 나옵니다. 수정부탁드려요~",3,2023년,개의 위젯에 서로 다른 카드를 등록해놔도 어느 위젯을 켜던 최근사용 카드가 기본값으로 나옵니다 수정부탁드려요,"['위젯', '서로', '카드', '등록', '위젯', '최근', '카드', '기본', '수정', '부탁']"
2022년 3월 6일,요기요 첫주문하고 적립받기 참여했는데 적립이 안되네요. 문의하려했더니 참여한 캠페인을 선택해야된대서 목록을 둘러봤는데 요기요는 없네요. 적립 안되는 경우 어쩌다 한번 있는데 목록도 제대로 안줘놓고 문의하라고 하는건 무책임한 것 같습니다.,1,2022년,요기요 첫주문하고 적립받기 참여했는데 적립이 안되네요 문의하려했더니 참여한 캠페인을 선택해야된대서 목록을 둘러봤는데 요기요는 없네요 적립 안되는 경우 어쩌다 한번 있는데 목록도 제대로 안줘놓고 문의하라고 하는건 무책임한 것 같습니다,"['요기', '주문', '적립', '참여', '적립', '문의', '참여', '캠페인', '선택', '대서', '목록', '요기', '적립', '목록', '제대로', '문의', '무책임']"
2023년 8월 18일,인식이 잘 안된다... 이거 포인트 제도 없어지면 안 쓸듯?,2,2023년,인식이 잘 안된다 이거 포인트 제도 없어지면 안 쓸듯,"['인식', '포인트', '제도', '지면']"
2023년 3월 8일,예전엔 카페음료 결제시 적립같은.실용적인 이벤트 많았었는데 요즘엔 안해서 아쉬움. 그래도 편의점은 해서 좋음 ㅇㅇ 혜택메뉴에서 소소하게 하던 이벤트들도 줄어들었고...ㅜㅜ,1,2023년,예전엔 카페음료 결제시 적립같은 실용적인 이벤트 많았었는데 요즘엔 안해서 아쉬움 그래도 편의점은 해서 좋음 혜택메뉴에서 소소하게 하던 이벤트들도 줄어들었고,"['카페', '음료', '결제', '적립', '용적', '이벤트', '요즘', '안해', '아쉬움', '편의점', '혜택', '메뉴', '소하', '이벤트']"
2023년 7월 12일,"충전은 앱 없이 쉽게 되는데, 인출하려면 앱이 필요하다니... 머니 인출만하고 앱 삭제함. 인출하기 귀찮게 바꿔놔서 이제 페이 충전 안할듯!",1,2023년,충전은 앱 없이 쉽게 되는데 인출하려면 앱이 필요하다니 머니 인출만하고 앱 삭제함 인출하기 귀찮게 바꿔놔서 이제 페이 충전 안할듯,"['충전', '출하', '려면', '요하', '만하', '출하', '충전']"
2023년 4월 3일,네이버페이에서 삼성페이결제하면 인식 안되는 현상이 있슴니다. 그래서 삼성페이로 켜면 바로 결제됨.... 확실히 문제가 있는듯,1,2023년,네이버페이에서 삼성페이결제하면 인식 안되는 현상이 있슴니다 그래서 삼성페이로 켜면 바로 결제됨 확실히 문제가 있는듯,"['결제', '인식', '현상', '있슴니', '래서', '바로', '결제', '확실', '문제']"
2023년 3월 28일,진짜 28일 아직도 삼페 업뎃 안해주네요? 드러워서 페이코 쓰고말지.. 삼성페이 업데이트 할 마음은 있는거요? 타겟 순차업데이트라니.누구는 되고 누구는 안되고.. 하려면 똑같이해야지 이게 뭐하는겁니까? 정말 참... 일 참 판타스틱하게 하시네들..,1,2023년,진짜 일 아직도 삼페 업뎃 안해주네요 드러워서 페이코 쓰고말지 삼성페이 업데이트 할 마음은 있는거요 타겟 순차업데이트라니 누구는 되고 누구는 안되고 하려면 똑같이해야지 이게 뭐하는겁니까 정말 참 일 참 판타스틱하게 하시네들,"['아직', '삼페', '업뎃', '안해', '주네', '업데이트', '마음', '타겟', '순차', '업데이트', '누구', '누구', '려면', '판타스틱']"
2022년 7월 20일,워치위젯에서 제가 원하는 카드로 결제가 안되고 최근에 결제한 카드만 뜨네요 카드 변경이 불가능해서 정말 불편합니다 이것만 업데이트 해주시면 좋겠네요,2,2022년,워치위젯에서 제가 원하는 카드로 결제가 안되고 최근에 결제한 카드만 뜨네요 카드 변경이 불가능해서 정말 불편합니다 이것만 업데이트 해주시면 좋겠네요,"['위젯', '카드', '결제', '최근', '결제', '카드', '카드', '변경', '불가능', '불편', '업데이트', '해주시']"
2023년 4월 3일,"LG 벨벳 사용자 인데, 3월 27일 업데이트 이후로 앱 실행이 안되고 있습니다. 혹시나하고 삭제후 재설치를 몇차례 했는데도, 앱실행이 안되네요!!",1,2023년,LG 벨벳 사용자 인데 월 일 업데이트 이후로 앱 실행이 안되고 있습니다 혹시나하고 삭제후 재설치를 몇차례 했는데도 앱실행이 안되네요,"['벨벳', '사용자', '업데이트', '이후', '실행', '나하', '재설치', '차례', '실행']"
2022년 4월 2일,처음에는 그래도 괜찮게 썼는데 갑자기 로그아웃이 되더니 인증을 하려니까 인증횟수 초과가 3일째 뜨네요. 로그인도 안되는데 계좌는 등록되어있어 괜히 찝찝해요. 그냥 안쓰려니까 계좌만 좀 삭제하고싶어요,1,2022년,처음에는 그래도 괜찮게 썼는데 갑자기 로그아웃이 되더니 인증을 하려니까 인증횟수 초과가 일째 뜨네요 로그인도 안되는데 계좌는 등록되어있어 괜히 찝찝해요 그냥 안쓰려니까 계좌만 좀 삭제하고싶어요,"['처음', '로그아웃', '인증', '인증', '횟수', '초과', '로그인', '계좌', '등록', '계좌']"
2023년 3월 29일,제발 앱실행시 눈뽕 기능좀 없애주세요... 알아서 화면 밝게 하던지 할게요 눈뽕 때문에 삼성페이 결제도 하기 싫어집니다. 제발 자각좀 하세요... on / off는 알아서 하니까 기능을 바로 옆으로 바꿔주시던가요....,1,2023년,제발 앱실행시 눈뽕 기능좀 없애주세요 알아서 화면 밝게 하던지 할게요 눈뽕 때문에 삼성페이 결제도 하기 싫어집니다 제발 자각좀 하세요 ON OFF는 알아서 하니까 기능을 바로 옆으로 바꿔주시던가요,"['제발', '실행', '눈뽕', '화면', '눈뽕', '결제', '제발', '자각', '바로']"
2022년 4월 15일,정상카드 등록되어 있는데 왜 현장 결제가 안되는것인가? 새로 등록하고나면 그땐 잘 되다가 왜 며칠 지나면 그 등록한 카드로 현장 결제가 안되는것인가?,1,2022년,정상카드 등록되어 있는데 왜 현장 결제가 안되는것인가 새로 등록하고나면 그땐 잘 되다가 왜 며칠 지나면 그 등록한 카드로 현장 결제가 안되는것인가,"['정상', '카드', '등록', '현장', '결제', '등록', '그땐', '며칠', '지나', '등록', '카드', '현장', '결제']"
2023년 9월 15일,"신용카드사의 카드상품에 이미지가 안나옵니다. 해결 부탁드립니다.(현재 농협카드, 하나카드의 네이버페이 머니 카드가 이미지가 안나옵니다.)",3,2023년,신용카드사의 카드상품에 이미지가 안나옵니다 해결 부탁드립니다 현재 농협카드 하나카드의 네이버페이 머니 카드가 이미지가 안나옵니다,"['신용카드', '사의', '카드', '상품', '이미지', '해결', '부탁', '드립', '현재', '농협카드', '하나카드', '카드', '이미지']"
2023년 9월 21일,걀럭시워치6에 설치하려고 하는데 카카오패이는 조회되는데 내이버패이는 조회가 안되네요,2,2023년,걀럭시워치 에 설치하려고 하는데 카카오패이는 조회되는데 내이버패이는 조회가 안되네요,"['걀럭시', '치하', '조회', '내이', '버패이', '조회']"
2023년 10월 17일,금액이 갑자기 안보이네요. 예전처럼 보이게 해주세요.,2,2023년,금액이 갑자기 안보이네요 예전처럼 보이게 해주세요,"['금액', '안보', '처럼', '보이']"
2021년 9월 2일,켜자마자 눈뽕(아무리 인증을 위해서라지만 제어까지 하면 불필요할때 눈만아프고 무쓸모)에 수시로 새로고침되어서 재입력해야하는 번거로움이 있음.,3,2021년,켜자마자 눈뽕 아무리 인증을 위해서라지만 제어까지 하면 불필요할때 눈만아프고 무쓸모 에 수시로 새로고침되어서 재입력해야하는 번거로움이 있음,"['자마자', '눈뽕', '인증', '위해', '라지', '제어', '필요', '쓸모', '수시', '새로고침', '입력', '번거', '로움']"
2023년 7월 14일,두달 전부터 포스기 결제가 계속 실패해서 민망한 상황을 만드네요,1,2023년,두달 전부터 포스기 결제가 계속 실패해서 민망한 상황을 만드네요,"['전부', '포스', '결제', '실패', '민망', '상황']"
2023년 8월 6일,네이버페이 연동한 삼성페이는 인식률이 너무 안좋음,2,2023년,네이버페이 연동한 삼성페이는 인식률이 너무 안좋음,"['연동', '인식']"
2023년 5월 10일,계속 개인정보확인하라면서 신분증 인식시키면 인식도못하고 뭔 시간만 버리게하고있네 쓰레기어플,1,2023년,계속 개인정보확인하라면서 신분증 인식시키면 인식도못하고 뭔 시간만 버리게하고있네 쓰레기어플,"['개인정보', '신분증', '인식', '인식', '시간', '쓰레기', '어플']"
2023년 6월 16일,인식이 안 돼요 삼패는 잘 되는데,1,2023년,인식이 안 돼요 삼패는 잘 되는데,"['인식', '삼패']"
2023년 7월 22일,브라우저에서 네이버 페이 출금이 안되게 막았네여;;,1,2023년,브라우저에서 네이버 페이 출금이 안되게 막았네여,"['브라우저', '출금']"
2023년 4월 13일,업데이트되면서 사용하려면 네이버페이앱에서 바로 결제가 안되고 반드시 삼성페이앱깔게되네요 이중으로 사용할 필요는 없을거 같아 삭제합니다,1,2023년,업데이트되면서 사용하려면 네이버페이앱에서 바로 결제가 안되고 반드시 삼성페이앱깔게되네요 이중으로 사용할 필요는 없을거 같아 삭제합니다,"['업데이트', '려면', '바로', '결제', '반드시', '이중', '필요']"
2022년 3월 25일,어플이 시작화면에서 렉걸린것처럼 로딩화면이 계속 반복되요 이런지가 몇일 됐던걸로 기억하는데 아직 파악도 못하고 계시는게 의아스럽네요,1,2022년,어플이 시작화면에서 렉걸린것처럼 로딩화면이 계속 반복되요 이런지가 몇일 됐던걸로 기억하는데 아직 파악도 못하고 계시는게 의아스럽네요,"['어플', '시작', '화면', '처럼', '로딩', '화면', '반복', '기억', '아직', '파악', '계시', '의아']"
2021년 10월 6일,"현재 위치정보 갱신이 안되는데, 검색기능도 없어서 미리주문을 하고싶어도 할 수가없음 GPS 초기화를 하니 아예 이상한 위치로 고정되서 바뀌지도 않음 네이버라는 대기업에서 만든 앱이라고 생각하기에는 너무나 형편없는것 같습니다.",1,2021년,현재 위치정보 갱신이 안되는데 검색기능도 없어서 미리주문을 하고싶어도 할 수가없음 GPS 초기화를 하니 아예 이상한 위치로 고정되서 바뀌지도 않음 네이버라는 대기업에서 만든 앱이라고 생각하기에는 너무나 형편없는것 같습니다,"['현재', '위치', '정보', '갱신', '검색', '미리', '주문', '어도', '수가', '기화', '이상', '위치', '고정', '대기업', '생각', '형편']"
2022년 2월 11일,아예 문자 인증 안되는 부분부터 고객센터 문의도 드렸지만 응답도 없고 해결되는 부분이 없어 아쉽습니다. 설치만 되면 편리하게 사용할 것 같은데...,1,2022년,아예 문자 인증 안되는 부분부터 고객센터 문의도 드렸지만 응답도 없고 해결되는 부분이 없어 아쉽습니다 설치만 되면 편리하게 사용할 것 같은데,"['문자', '인증', '부분', '부터', '고객', '센터', '문의', '응답', '해결', '부분', '설치', '리하']"
2023년 4월 5일,"페이코 삼페쓰다가 네이버삼페쓰니까 진~~~짜 불편하네요 UI/UX가 이래서 중요한가봅니다. 결제카드고르는거나, 결제전 지문인식하기까지의 터치 뎁스나, 결제와 동시에 멤버십 바코드 띄우는거나... 기타등등 한화면에 꾸겨넣으려다보니 이지경이 된거 같은데 네이버라는 대기업답지않게 너무 불편 UX입니다. 제 리뷰 읽으실필요없고 그냥 페이코 삼성페이 써보세요.. 심플 그 잡채입니다... 게다가 mst만 되고 nfc 결제 안되는거 ㄹㅇ 불편하네요.. 계속느끼는 거지만 결제시 멤버십 바코드 못띄우는거 ㄹㅇ 오지게 불편...",1,2023년,페이코 삼페쓰다가 네이버삼페쓰니까 진 짜 불편하네요 UI UX가 이래서 중요한가봅니다 결제카드고르는거나 결제전 지문인식하기까지의 터치 뎁스나 결제와 동시에 멤버십 바코드 띄우는거나 기타등등 한화면에 꾸겨넣으려다보니 이지경이 된거 같은데 네이버라는 대기업답지않게 너무 불편 UX입니다 제 리뷰 읽으실필요없고 그냥 페이코 삼성페이 써보세요 심플 그 잡채입니다 게다가 MST만 되고 NFC 결제 안되는거 불편하네요 계속느끼는 거지만 결제시 멤버십 바코드 못띄우는거 오지게 불편,"['삼페쓰', '삼페쓰', '불편', '래서', '중요', '결제', '카드', '거나', '결제', '지문', '인식', '터치', '뎁스', '결제', '동시', '멤버십', '바코드', '거나', '기타등등', '한화', '이지', '경이', '된거', '대기업', '답지', '불편', '리뷰', '필요', '심플', '잡채', '게다가', '결제', '불편', '거지', '결제', '멤버십', '바코드', '오지', '불편']"
2023년 4월 6일,삼성페이 인식 잘 안됩니다. 같은 위치에 똑같이 가져다대는데 네이버페이 앱에 있는 삼성페이로는 인식 오류 자주 뜹니다.,2,2023년,삼성페이 인식 잘 안됩니다 같은 위치에 똑같이 가져다대는데 네이버페이 앱에 있는 삼성페이로는 인식 오류 자주 뜹니다,"['인식', '위치', '다대', '인식', '오류', '자주']"
2021년 8월 28일,파리바게트 가려고 깔았는데 네이버페이는 되는데 큐알결제안된다고 바코드를 달래요.. 어플이나 네이버 앱 뒤지다 결국 못찾아서 못하고 카드계산하고 바로 지웠네요.. 아직 잘 되지는 않나봐요,1,2021년,파리바게트 가려고 깔았는데 네이버페이는 되는데 큐알결제안된다고 바코드를 달래요 어플이나 네이버 앱 뒤지다 결국 못찾아서 못하고 카드계산하고 바로 지웠네요 아직 잘 되지는 않나봐요,"['파리바게트', '큐알', '결제', '바코드', '달래', '어플', '이나', '지다', '카드', '계산', '바로', '아직']"
2022년 5월 5일,전 아직 만 14세가 되지 않아서 부모님 동의하에 쓰는 유저인데요 제발 이거 읽고 답변 좀 부탁드립니다ㅜ 인터넷 쇼핑에서 결재하는데 대략 40000원 넘는 가격이면 결재를 못한다 뜨더라구요. 미성년자라 그런가 싶어서 찾아봤더니 결제 금액 한도가 45만원이라고 그러네요 왜 결재 안되나요ㅜ? 그것만 빼면 현장결제도 인터넷결제도 너무 간편해서 잘 쓰고있어요.,3,2022년,전 아직 만 세가 되지 않아서 부모님 동의하에 쓰는 유저인데요 제발 이거 읽고 답변 좀 부탁드립니다 인터넷 쇼핑에서 결재하는데 대략 원 넘는 가격이면 결재를 못한다 뜨더라구요 미성년자라 그런가 싶어서 찾아봤더니 결제 금액 한도가 만원이라고 그러네요 왜 결재 안되나요 그것만 빼면 현장결제도 인터넷결제도 너무 간편해서 잘 쓰고있어요,"['아직', '부모님', '동의', '유저', '제발', '답변', '부탁', '드립', '인터넷', '쇼핑', '결재', '대략', '가격', '이면', '결재', '미성년', '자라', '런가', '결제', '금액', '한도', '만원', '결재', '그것', '현장결제', '인터넷', '결제', '간편']"
