날짜,리뷰,별점,month,리뷰1,리뷰2
2023년 6월 16일,인식이 안 돼요 삼패는 잘 되는데,1,2023년,인식이 안 돼요 삼패는 잘 되는데,"['인식', '삼패']"
2023년 7월 22일,브라우저에서 네이버 페이 출금이 안되게 막았네여;;,1,2023년,브라우저에서 네이버 페이 출금이 안되게 막았네여,"['브라우저', '출금']"
2023년 4월 13일,업데이트되면서 사용하려면 네이버페이앱에서 바로 결제가 안되고 반드시 삼성페이앱깔게되네요 이중으로 사용할 필요는 없을거 같아 삭제합니다,1,2023년,업데이트되면서 사용하려면 네이버페이앱에서 바로 결제가 안되고 반드시 삼성페이앱깔게되네요 이중으로 사용할 필요는 없을거 같아 삭제합니다,"['업데이트', '려면', '바로', '결제', '반드시', '이중', '필요']"
2023년 7월 28일,삼성페이 기능이랑 같이 쓰니 정말 편한 것 같아요~!,5,2023년,삼성페이 기능이랑 같이 쓰니 정말 편한 것 같아요,[]
2022년 3월 25일,어플이 시작화면에서 렉걸린것처럼 로딩화면이 계속 반복되요 이런지가 몇일 됐던걸로 기억하는데 아직 파악도 못하고 계시는게 의아스럽네요,1,2022년,어플이 시작화면에서 렉걸린것처럼 로딩화면이 계속 반복되요 이런지가 몇일 됐던걸로 기억하는데 아직 파악도 못하고 계시는게 의아스럽네요,"['어플', '시작', '화면', '처럼', '로딩', '화면', '반복', '기억', '아직', '파악', '계시', '의아']"
2021년 10월 6일,"현재 위치정보 갱신이 안되는데, 검색기능도 없어서 미리주문을 하고싶어도 할 수가없음 GPS 초기화를 하니 아예 이상한 위치로 고정되서 바뀌지도 않음 네이버라는 대기업에서 만든 앱이라고 생각하기에는 너무나 형편없는것 같습니다.",1,2021년,현재 위치정보 갱신이 안되는데 검색기능도 없어서 미리주문을 하고싶어도 할 수가없음 GPS 초기화를 하니 아예 이상한 위치로 고정되서 바뀌지도 않음 네이버라는 대기업에서 만든 앱이라고 생각하기에는 너무나 형편없는것 같습니다,"['현재', '위치', '정보', '갱신', '검색', '미리', '주문', '어도', '수가', '기화', '이상', '위치', '고정', '대기업', '생각', '형편']"
2022년 2월 11일,아예 문자 인증 안되는 부분부터 고객센터 문의도 드렸지만 응답도 없고 해결되는 부분이 없어 아쉽습니다. 설치만 되면 편리하게 사용할 것 같은데...,1,2022년,아예 문자 인증 안되는 부분부터 고객센터 문의도 드렸지만 응답도 없고 해결되는 부분이 없어 아쉽습니다 설치만 되면 편리하게 사용할 것 같은데,"['문자', '인증', '부분', '부터', '고객', '센터', '문의', '응답', '해결', '부분', '설치', '리하']"
2021년 8월 9일,그동안 네앱에서 사용하느라 사용성이 조금 떨어졌었는데 별도앱으로 출시되어 사용하기 너무 편리하네요.,5,2021년,그동안 네앱에서 사용하느라 사용성이 조금 떨어졌었는데 별도앱으로 출시되어 사용하기 너무 편리하네요,"['그동안', '사용성', '조금', '별도', '출시', '리하']"
2023년 4월 5일,"페이코 삼페쓰다가 네이버삼페쓰니까 진~~~짜 불편하네요 UI/UX가 이래서 중요한가봅니다. 결제카드고르는거나, 결제전 지문인식하기까지의 터치 뎁스나, 결제와 동시에 멤버십 바코드 띄우는거나... 기타등등 한화면에 꾸겨넣으려다보니 이지경이 된거 같은데 네이버라는 대기업답지않게 너무 불편 UX입니다. 제 리뷰 읽으실필요없고 그냥 페이코 삼성페이 써보세요.. 심플 그 잡채입니다... 게다가 mst만 되고 nfc 결제 안되는거 ㄹㅇ 불편하네요.. 계속느끼는 거지만 결제시 멤버십 바코드 못띄우는거 ㄹㅇ 오지게 불편...",1,2023년,페이코 삼페쓰다가 네이버삼페쓰니까 진 짜 불편하네요 UI UX가 이래서 중요한가봅니다 결제카드고르는거나 결제전 지문인식하기까지의 터치 뎁스나 결제와 동시에 멤버십 바코드 띄우는거나 기타등등 한화면에 꾸겨넣으려다보니 이지경이 된거 같은데 네이버라는 대기업답지않게 너무 불편 UX입니다 제 리뷰 읽으실필요없고 그냥 페이코 삼성페이 써보세요 심플 그 잡채입니다 게다가 MST만 되고 NFC 결제 안되는거 불편하네요 계속느끼는 거지만 결제시 멤버십 바코드 못띄우는거 오지게 불편,"['삼페쓰', '삼페쓰', '불편', '래서', '중요', '결제', '카드', '거나', '결제', '지문', '인식', '터치', '뎁스', '결제', '동시', '멤버십', '바코드', '거나', '기타등등', '한화', '이지', '경이', '된거', '대기업', '답지', '불편', '리뷰', '필요', '심플', '잡채', '게다가', '결제', '불편', '거지', '결제', '멤버십', '바코드', '오지', '불편']"
2023년 4월 6일,삼성페이 인식 잘 안됩니다. 같은 위치에 똑같이 가져다대는데 네이버페이 앱에 있는 삼성페이로는 인식 오류 자주 뜹니다.,2,2023년,삼성페이 인식 잘 안됩니다 같은 위치에 똑같이 가져다대는데 네이버페이 앱에 있는 삼성페이로는 인식 오류 자주 뜹니다,"['인식', '위치', '다대', '인식', '오류', '자주']"
2022년 9월 3일,모두 좋지만 화면이 꺼진 상태에서도 결제가 되도록 NFC 결제 기능이 있으면 좋겠습니다.,5,2022년,모두 좋지만 화면이 꺼진 상태에서도 결제가 되도록 NFC 결제 기능이 있으면 좋겠습니다,"['모두', '화면', '상태', '결제', '도록', '결제']"
2022년 6월 21일,이 기능이 정말 유용할거같아사 사용하려는데 워치에 다운로드 받는것이 뜨지않은데 어떻게해야되나요?? 워치 4클래식사용중입니다. 다른연결같은거나 허용을 해야 되는것이있나요??,5,2022년,이 기능이 정말 유용할거같아사 사용하려는데 워치에 다운로드 받는것이 뜨지않은데 어떻게해야되나요 워치 클래식사용중입니다 다른연결같은거나 허용을 해야 되는것이있나요,"['유용', '아사', '다운로드', '클래식', '연결', '거나', '허용']"
2021년 11월 9일,"과거 구매확정이 오래걸린것 같은데, 최근에 엄청 빨라진것 같아서 좋네요~ 평소에도 자주 사용하는데 이렇게 계속해서 개선되면 너무 좋을것 같습니다!",5,2021년,과거 구매확정이 오래걸린것 같은데 최근에 엄청 빨라진것 같아서 좋네요 평소에도 자주 사용하는데 이렇게 계속해서 개선되면 너무 좋을것 같습니다,"['과거', '구매', '확정', '오래', '최근', '라진', '평소', '자주', '개선']"
2021년 8월 28일,파리바게트 가려고 깔았는데 네이버페이는 되는데 큐알결제안된다고 바코드를 달래요.. 어플이나 네이버 앱 뒤지다 결국 못찾아서 못하고 카드계산하고 바로 지웠네요.. 아직 잘 되지는 않나봐요,1,2021년,파리바게트 가려고 깔았는데 네이버페이는 되는데 큐알결제안된다고 바코드를 달래요 어플이나 네이버 앱 뒤지다 결국 못찾아서 못하고 카드계산하고 바로 지웠네요 아직 잘 되지는 않나봐요,"['파리바게트', '큐알', '결제', '바코드', '달래', '어플', '이나', '지다', '카드', '계산', '바로', '아직']"
2022년 5월 5일,전 아직 만 14세가 되지 않아서 부모님 동의하에 쓰는 유저인데요 제발 이거 읽고 답변 좀 부탁드립니다ㅜ 인터넷 쇼핑에서 결재하는데 대략 40000원 넘는 가격이면 결재를 못한다 뜨더라구요. 미성년자라 그런가 싶어서 찾아봤더니 결제 금액 한도가 45만원이라고 그러네요 왜 결재 안되나요ㅜ? 그것만 빼면 현장결제도 인터넷결제도 너무 간편해서 잘 쓰고있어요.,3,2022년,전 아직 만 세가 되지 않아서 부모님 동의하에 쓰는 유저인데요 제발 이거 읽고 답변 좀 부탁드립니다 인터넷 쇼핑에서 결재하는데 대략 원 넘는 가격이면 결재를 못한다 뜨더라구요 미성년자라 그런가 싶어서 찾아봤더니 결제 금액 한도가 만원이라고 그러네요 왜 결재 안되나요 그것만 빼면 현장결제도 인터넷결제도 너무 간편해서 잘 쓰고있어요,"['아직', '부모님', '동의', '유저', '제발', '답변', '부탁', '드립', '인터넷', '쇼핑', '결재', '대략', '가격', '이면', '결재', '미성년', '자라', '런가', '결제', '금액', '한도', '만원', '결재', '그것', '현장결제', '인터넷', '결제', '간편']"
2023년 3월 3일,쓰기는 불편하지 않습니다. 그런데 구글에 결재수단으로 등록하면 네이버페이에서 해제를 해 줘야 하기에 불편합니다. 혹시 개인정보 해킹 당할까봐 불안합니다.,3,2023년,쓰기는 불편하지 않습니다 그런데 구글에 결재수단으로 등록하면 네이버페이에서 해제를 해 줘야 하기에 불편합니다 혹시 개인정보 해킹 당할까봐 불안합니다,"['쓰기', '불편', '구글', '결재', '수단', '등록', '해제', '불편', '개인정보', '해킹', '불안']"
2023년 4월 14일,현재 페이머니 충전하기 위해 계좌연결할려고 하는데 네이버페이에 문제가 있으니 다시시도하라고 하는데 다시해도 안되는걸 왜 자꾸 다시 시도하라고 하나요 안되면 왜안되는지 빠른조치를하겠다고 기다려 달려고 안내 메시지를 보내야지 다시 시도하라니 될때까지 계속 다시시도하라는건가요 10초에 한번씩 시도해도 안되는데 제대로 안내메시지 띄우세요,1,2023년,현재 페이머니 충전하기 위해 계좌연결할려고 하는데 네이버페이에 문제가 있으니 다시시도하라고 하는데 다시해도 안되는걸 왜 자꾸 다시 시도하라고 하나요 안되면 왜안되는지 빠른조치를하겠다고 기다려 달려고 안내 메시지를 보내야지 다시 시도하라니 될때까지 계속 다시시도하라는건가요 초에 한번씩 시도해도 안되는데 제대로 안내메시지 띄우세요,"['현재', '충전', '위해', '계좌연결', '문제', '시시', '도하', '는걸', '조치', '안내', '메시지', '내야', '시시', '도하', '제대로', '안내', '메시지', '우세']"
2021년 9월 3일,위치정보 안쓰고 주문좀 하게 해주세요 사용자 위치정보 수집해서 알고리즘 발전시키려는 의도는 알겠는데 제대로 인식도 못해서 주문을 못하게 하면 이용하려다가도 타 앱으로 넘어가고 싶어지잖아요,2,2021년,위치정보 안쓰고 주문좀 하게 해주세요 사용자 위치정보 수집해서 알고리즘 발전시키려는 의도는 알겠는데 제대로 인식도 못해서 주문을 못하게 하면 이용하려다가도 타 앱으로 넘어가고 싶어지잖아요,"['위치', '정보', '주문', '사용자', '위치', '정보', '수집', '알고리즘', '발전', '의도', '제대로', '인식', '주문']"
2023년 3월 31일,어제부터 작동안됨. 화면 로딩되다가 죽음. 4월1일 여전히 안됨. 삼성페이 업글하다 호환성 맛간듯.,3,2023년,어제부터 작동안됨 화면 로딩되다가 죽음 월 일 여전히 안됨 삼성페이 업글하다 호환성 맛간듯,"['어제', '부터', '작동', '화면', '로딩', '죽음', '여전', '업글', '호환성']"
2023년 5월 1일,앱 업데이트할때마다 인증요구가 종종 있음. 딴 페이는 안 그런데. 한번 더 하면 귀찮아서 딴페이로 바꾸겠음,2,2023년,앱 업데이트할때마다 인증요구가 종종 있음 딴 페이는 안 그런데 한번 더 하면 귀찮아서 딴페이로 바꾸겠음,"['업데이트', '마다', '인증', '요구', '종종']"
2021년 12월 29일,잘사용하고있습니다. 다만 업데이트 이후에 국민은행 예적금 한 개(기존 3개)만 인식되는데 계좌번호 조회수 한계로 끝을 인식못하는것 같습니다.,3,2021년,잘사용하고있습니다 다만 업데이트 이후에 국민은행 예적금 한 개 기존 개 만 인식되는데 계좌번호 조회수 한계로 끝을 인식못하는것 같습니다,"['다만', '업데이트', '이후', '국민은행', '적금', '기존', '인식', '계좌번호', '조회', '한계', '인식']"
2023년 4월 5일,앱 가볍고 좋긴 한데요. 삼성페이 결제할때 NFC를 꺼야 정상적으로 결제 가능하네요 찾아보니 MST로만 결제 된다는데 NFC 지원할 계획은 없나요?,4,2023년,앱 가볍고 좋긴 한데요 삼성페이 결제할때 NFC를 꺼야 정상적으로 결제 가능하네요 찾아보니 MST로만 결제 된다는데 NFC 지원할 계획은 없나요,"['결제', '상적', '결제', '아보', '로만', '결제', '지원', '계획']"
2023년 5월 1일,위젯 투명도 조정 기능 부탁드립니다 크기도 살짝 더 작게 가능했으면 좋겠습니다,5,2023년,위젯 투명도 조정 기능 부탁드립니다 크기도 살짝 더 작게 가능했으면 좋겠습니다,"['위젯', '투명', '조정', '부탁', '드립', '크기', '살짝']"
2023년 3월 30일,삼성페이 연계로 앞으로 자주쓸수 있게 되었네요. 감사합니다. 경기지역화폐도 등록 가능하게 업데이트도 부탁드립니다.,5,2023년,삼성페이 연계로 앞으로 자주쓸수 있게 되었네요 감사합니다 경기지역화폐도 등록 가능하게 업데이트도 부탁드립니다,"['계로', '자주', '감사', '경기', '지역화폐', '등록', '업데이트', '부탁', '드립']"
2022년 7월 25일,"다운로드가 10분 넘게 대기 상태인데, 쓸 수 있는 앱인지 의문이네요. 다른 거 다 되는데 페이앱 다운만 근 20분째 다운하다 포기합니다.",1,2022년,다운로드가 분 넘게 대기 상태인데 쓸 수 있는 앱인지 의문이네요 다른 거 다 되는데 페이앱 다운만 근 분째 다운하다 포기합니다,"['다운로드', '대기', '상태', '인지', '의문', '다운', '운하', '기합']"
2023년 2월 7일,해외결재 가능한 라인페이가 있다고 했는데 라인페이 적용범위가 너무나도 적습니다. 라인페이는 절대 쓰지 마세요.,1,2023년,해외결재 가능한 라인페이가 있다고 했는데 라인페이 적용범위가 너무나도 적습니다 라인페이는 절대 쓰지 마세요,"['해외', '결재', '라인', '라인', '적용', '범위', '라인', '절대']"
2021년 9월 8일,네이버페이 실행할때 지문인증으로 설정했음에도 지문인증이 실행되지않습니다 권한허용의 문제인가요? 그런데 권한허용에 지문인식에대한것이 없습니다,4,2021년,네이버페이 실행할때 지문인증으로 설정했음에도 지문인증이 실행되지않습니다 권한허용의 문제인가요 그런데 권한허용에 지문인식에대한것이 없습니다,"['실행', '지문', '인증', '설정', '지문', '인증', '실행', '권한', '허용', '문제', '권한', '허용', '지문', '인식', '대한']"
2021년 12월 15일,하나카드인데 결제가 안됩니다. 수정추가/ 하나 멀티애니체크카드입니다. 수정추가2/ 업데이트 후 결제가능해졌습니다.,1,2021년,하나카드인데 결제가 안됩니다 수정추가 하나 멀티애니체크카드입니다 수정추가 업데이트 후 결제가능해졌습니다,"['하나카드', '결제', '수정', '멀티', '애니', '체크카드', '수정', '업데이트', '결제']"
2022년 1월 14일,진짜 너무 좋은것 같아요 앖어지면 절때 안될 앱중에 하나인것 같아요 제가 계좌가 없는데 편의점으로 충전이 가능하고 계좌로보낼수가 있어서 진짜 좋은앱같아요 제가 올해 중학교 들어가는데 진짜 미성년자한테는 이만한 앱이 없는듯 싶어요!,5,2022년,진짜 너무 좋은것 같아요 앖어지면 절때 안될 앱중에 하나인것 같아요 제가 계좌가 없는데 편의점으로 충전이 가능하고 계좌로보낼수가 있어서 진짜 좋은앱같아요 제가 올해 중학교 들어가는데 진짜 미성년자한테는 이만한 앱이 없는듯 싶어요,"['앖어', '지면', '절때', '계좌', '편의점', '충전', '계좌', '수가', '올해', '중학교', '미성년']"
2023년 4월 11일,겁나 좋습니다. 원래 삼성페이 결제하려면 끌어올려서 지문 인증까지 해야됐는데 네이버 연동된 뒤로는 클릭 한 번만 하면 바로 되네요 ㄷㄷ,5,2023년,겁나 좋습니다 원래 삼성페이 결제하려면 끌어올려서 지문 인증까지 해야됐는데 네이버 연동된 뒤로는 클릭 한 번만 하면 바로 되네요,"['원래', '제하', '려면', '지문', '인증', '연동', '클릭', '번만', '바로']"
2022년 12월 5일,먹통되네요 자산탭에 가면 스크롤 시작과 동시에 먹통되서 암것도 안됩니다 혜택탭에서 리뷰쓰려고 눌러도 아무런 반응도 없구요 귀찮아도 네이버앱이 낫겠어요 굳이 두개 분리해서 만든 이유를 모를 정도의 앱이네요,1,2022년,먹통되네요 자산탭에 가면 스크롤 시작과 동시에 먹통되서 암것도 안됩니다 혜택탭에서 리뷰쓰려고 눌러도 아무런 반응도 없구요 귀찮아도 네이버앱이 낫겠어요 굳이 두개 분리해서 만든 이유를 모를 정도의 앱이네요,"['먹통', '가면', '크롤', '시작', '동시', '먹통', '혜택', '리뷰', '반응', '굳이', '분리', '정도']"
2022년 1월 2일,공동인증서 등록하려면 모바일이 아닌 pc에서 하라는 답변을 받았습니다. 그럼 앱 설명도 바뀌어야 하는 거 아닌가요? 그리고 안드로이드 보안정책 변경 때문이라는 건 너무 핑계같지 않은가요?,1,2022년,공동인증서 등록하려면 모바일이 아닌 PC에서 하라는 답변을 받았습니다 그럼 앱 설명도 바뀌어야 하는 거 아닌가요 그리고 안드로이드 보안정책 변경 때문이라는 건 너무 핑계같지 않은가요,"['공동', '인증서', '등록', '려면', '모바일', '답변', '설명', '안드로이드', '보안정책', '변경', '핑계']"
2021년 9월 15일,"카드를 이용한 지출트렌드 요새 많던데 쓸모가 없음.. 내 경우엔 카드는 교통비용이고, 그 외는 전부 페이앱(페이코, 네이버페이앱)을 이용한 구매임. 전부 연동해서 지출트렌드를 보여주면 좋겠음.",2,2021년,카드를 이용한 지출트렌드 요새 많던데 쓸모가 없음 내 경우엔 카드는 교통비용이고 그 외는 전부 페이앱 페이코 네이버페이앱 을 이용한 구매임 전부 연동해서 지출트렌드를 보여주면 좋겠음,"['카드', '지출', '트렌드', '요새', '던데', '쓸모', '카드', '교통비', '용이', '전부', '구매', '전부', '연동', '지출', '트렌드', '여주면']"
2023년 3월 31일,왜 어제부터 앱 실행이 안될까요?앱을 터치하면 들어가지 않습니다.네이버앱으로 들어가서 페이 들어가면 되는데...네이버페이 앱은 터치가 안돼요ㅠ폰을 껐다가 켜도 안됩니다ㅠ,5,2023년,왜 어제부터 앱 실행이 안될까요 앱을 터치하면 들어가지 않습니다 네이버앱으로 들어가서 페이 들어가면 되는데 네이버페이 앱은 터치가 안돼요 폰을 껐다가 켜도 안됩니다,"['어제', '부터', '실행', '치하', '터치']"
2021년 9월 14일,"네이버페이는 절대 현금화가 절대 안됩니다. 포인트 사용처도 주로 편의점이고, 블로그 까페글 잘 읽어보시고 사용하세요~~",1,2021년,네이버페이는 절대 현금화가 절대 안됩니다 포인트 사용처도 주로 편의점이고 블로그 까페글 잘 읽어보시고 사용하세요,"['절대', '현금화', '절대', '포인트', '주로', '편의점', '블로그', '까페', '보시']"
2023년 4월 1일,왜 애니메이션 효과를 켜야만 하나요? 애니메이션 효과 끄면 앱이 안돌아가는 문제라도 있습니까?,1,2023년,왜 애니메이션 효과를 켜야만 하나요 애니메이션 효과 끄면 앱이 안돌아가는 문제라도 있습니까,"['애니메이션', '효과', '야만', '애니메이션', '효과', '아가', '문제']"
2023년 3월 25일,삼성페이 업데이트는 언제되는건가요 배포 중단하신건가요? 원스토어도 버젼정보 똑같은데요 공지도 없고 일처리가 역시 네이버 답습니다,1,2023년,삼성페이 업데이트는 언제되는건가요 배포 중단하신건가요 원스토어도 버젼정보 똑같은데요 공지도 없고 일처리가 역시 네이버 답습니다,"['업데이트', '언제', '배포', '중단', '신건', '스토어', '버젼', '정보', '공지', '처리', '역시', '답습']"
2023년 4월 16일,전화기를 새로 바꿨는데요 인증번호를 보냈다는데 인증번호가 오질 않아요 차단된것도 없고 스팸 걸린것도 없는데 왜 이렇게 안 되는걸까요 ?,3,2023년,전화기를 새로 바꿨는데요 인증번호를 보냈다는데 인증번호가 오질 않아요 차단된것도 없고 스팸 걸린것도 없는데 왜 이렇게 안 되는걸까요,"['전화기', '인증번호', '인증번호', '차단', '스팸', '는걸']"
2022년 5월 19일,결제 방식을 바코드 결제가 아니라 페이코처럼 삼성 페이로(nfc 방식으로) 결제할 수 있게 업데이트해 주시면 좋을 것 같아요!,4,2022년,결제 방식을 바코드 결제가 아니라 페이코처럼 삼성 페이로 NFC 방식으로 결제할 수 있게 업데이트해 주시면 좋을 것 같아요,"['결제', '방식', '바코드', '결제', '처럼', '삼성', '방식', '결제', '업데이트']"
2021년 9월 6일,네이버페이에서 결제내역을 보기가 너무 어려워요. 한참 찾아다니다가 오른쪽 상단 세줄 있는곳 아래에 있더라구요. 결제내역 카테고리를 따로 보이게 해주세요ㅠㅠ 계속 안보이면 그냥 인터넷 링크로 들어가려구요..,4,2021년,네이버페이에서 결제내역을 보기가 너무 어려워요 한참 찾아다니다가 오른쪽 상단 세줄 있는곳 아래에 있더라구요 결제내역 카테고리를 따로 보이게 해주세요 계속 안보이면 그냥 인터넷 링크로 들어가려구요,"['결제', '한참', '오른쪽', '상단', '아래', '결제', '카테고리', '보이', '안보', '이면', '인터넷', '링크', '려구']"
2022년 1월 21일,내자산 증권잔고가 맞지 않습니다 마이데이타 업데이트 이후로 맞지 않게 된듯 합니다 증권사 자산평가금액과 네이버페이에 표시되는 자산평가 금액을 일치시킬 수는 없나요? 오늘 산 주식이 표시가 되질 않아요 이틀후에 실제로 주식이 입고된 후에 표시되는 건가요?? 바꿀수는 없나요?? 안된다면 마이데이터 이전 방식으로 돌릴 수 없나요??,4,2022년,내자산 증권잔고가 맞지 않습니다 마이데이타 업데이트 이후로 맞지 않게 된듯 합니다 증권사 자산평가금액과 네이버페이에 표시되는 자산평가 금액을 일치시킬 수는 없나요 오늘 산 주식이 표시가 되질 않아요 이틀후에 실제로 주식이 입고된 후에 표시되는 건가요 바꿀수는 없나요 안된다면 마이데이터 이전 방식으로 돌릴 수 없나요,"['내자', '증권', '잔고', '마이', '데이타', '업데이트', '이후', '증권사', '평가', '금액', '표시', '평가', '금액', '일치', '오늘', '주식', '표시', '이틀', '실제', '주식', '표시', '마이', '데이터', '이전', '방식']"
2022년 12월 13일,네이버페이를 삼성페이처럼 사용해보고 싶어서 설치했으나 바코드 결제가 다여서 삭제함... 오프라인에서 사용하기에는 무리가 있는 것 같음.,2,2022년,네이버페이를 삼성페이처럼 사용해보고 싶어서 설치했으나 바코드 결제가 다여서 삭제함 오프라인에서 사용하기에는 무리가 있는 것 같음,"['처럼', '용해', '보고', '설치', '바코드', '결제', '여서', '오프라인', '무리']"
2023년 1월 10일,아니 네이버 페이 포인트 충전을 쉽게 할 수 있게 만들어야지 이게 뭐임? 이전과 다르게 아무리 찾아봐도 포인트 충전할 수 있는게 안보이네,1,2023년,아니 네이버 페이 포인트 충전을 쉽게 할 수 있게 만들어야지 이게 뭐임 이전과 다르게 아무리 찾아봐도 포인트 충전할 수 있는게 안보이네,"['포인트', '충전', '뭐임', '이전', '포인트', '충전', '안보']"
2023년 3월 29일,오늘 삼성페이 업데이트됐는거 확인했습니다 그런데 포인트는 왜 삼성페이로 못쓰나요.. 포인트도 되는것처럼 홍보했잖아용.. 그리고 오늘 이마트24에서 삼성페이 써봤는데 오류뜨면서 안됩니다,3,2023년,오늘 삼성페이 업데이트됐는거 확인했습니다 그런데 포인트는 왜 삼성페이로 못쓰나요 포인트도 되는것처럼 홍보했잖아용 그리고 오늘 이마트 에서 삼성페이 써봤는데 오류뜨면서 안됩니다,"['오늘', '업데이트', '포인트', '포인트', '처럼', '홍보', '오늘', '이마트', '오류']"
2023년 4월 28일,네이버페이앱 인증관련 오류인지 인증버튼 눌러도 문자가 안오네요 수신차단번호에도 없는것 같은데 네이버앱으로는 사용가능한듯한데,3,2023년,네이버페이앱 인증관련 오류인지 인증버튼 눌러도 문자가 안오네요 수신차단번호에도 없는것 같은데 네이버앱으로는 사용가능한듯한데,"['인증', '관련', '오류', '인지', '인증', '버튼', '문자', '수신', '차단', '번호']"
2023년 4월 2일,앱 실행후 7초정도 지나면 앱이 종료됩니다. 기종은 삼성 A7 2017입니다. 이때문에 앱사용이 불가하네요,1,2023년,앱 실행후 초정도 지나면 앱이 종료됩니다 기종은 삼성 A 입니다 이때문에 앱사용이 불가하네요,"['실행', '정도', '지나', '종료', '기종은', '삼성', '불가']"
2023년 3월 30일,결제가 바로안되는이유가 오늘3번사용해봤는데 2번은 버벅 1번은 제대로된듯한데 결제좀 깔끔하게됐음합니다 업데이트 한번더갑시다~,3,2023년,결제가 바로안되는이유가 오늘 번사용해봤는데 번은 버벅 번은 제대로된듯한데 결제좀 깔끔하게됐음합니다 업데이트 한번더갑시다,"['결제', '바로', '오늘', '번은', '버벅', '번은', '제대로', '결제', '업데이트']"
2021년 10월 1일,너무 편하게 사용하고 있어요 근데 카드결제는 언제쯤 오픈하나요? 계속 오픈예정이라고 되어 있는데 좀 더 빠른시행이 이뤄지면 좋겠어요,5,2021년,너무 편하게 사용하고 있어요 근데 카드결제는 언제쯤 오픈하나요 계속 오픈예정이라고 되어 있는데 좀 더 빠른시행이 이뤄지면 좋겠어요,"['카드결제', '언제', '오픈', '오픈', '예정', '시행', '지면']"
2022년 2월 26일,네이버페이 초창기부터 송금할 수 있었을 때 브라우저로도 하는게 가장 빠르고 편했고 그 이후부터는 퇴보 중 네이버 자체앱으로 송금할 때보다도 로딩속도가 길고 느리면 따로 떼어져 나온 의미가 있나 싶네요 ㅎ,1,2022년,네이버페이 초창기부터 송금할 수 있었을 때 브라우저로도 하는게 가장 빠르고 편했고 그 이후부터는 퇴보 중 네이버 자체앱으로 송금할 때보다도 로딩속도가 길고 느리면 따로 떼어져 나온 의미가 있나 싶네요,"['초창', '기부', '송금', '브라우저', '가장', '이후', '퇴보', '송금', '때보', '다도', '로딩', '속도', '의미']"
2021년 10월 2일,찜한상품 대체 어플 내의 어디서 보나요? 결국 네이버앱에서 네이버쇼핑 검색해서 봤네요. 불편해요! 네이버페이 어플을 굳이 독립시킨 이유가 뭐죠..,1,2021년,찜한상품 대체 어플 내의 어디서 보나요 결국 네이버앱에서 네이버쇼핑 검색해서 봤네요 불편해요 네이버페이 어플을 굳이 독립시킨 이유가 뭐죠,"['상품', '대체', '어플', '내의', '보나', '쇼핑', '검색', '불편', '어플', '굳이', '독립시']"
2021년 12월 17일,네이버 페이로 현장결제 할려고 네이버현대카드 선택하면 카드를 찾을 수 없다고 나오는데 어떻게 사용하나요? 그리고 기본 네이버페이 바코드 찍으면 알아서 연결된 카드로 결제되는건가요?,2,2021년,네이버 페이로 현장결제 할려고 네이버현대카드 선택하면 카드를 찾을 수 없다고 나오는데 어떻게 사용하나요 그리고 기본 네이버페이 바코드 찍으면 알아서 연결된 카드로 결제되는건가요,"['현장결제', '현대', '카드', '선택', '카드', '기본', '바코드', '연결', '카드', '결제']"
2022년 7월 13일,"편합니다, 다만 타일에서 확인시에 보유포인트가 안 보이는건 의도된건가요? 괜히 신경쓰이네요",5,2022년,편합니다 다만 타일에서 확인시에 보유포인트가 안 보이는건 의도된건가요 괜히 신경쓰이네요,"['다만', '타일', '인시', '보유', '포인트', '보이', '의도', '신경']"
2021년 11월 21일,별 하나도 아까운 쓰레기 앱.. 휴대폰 인증 3번이나 해서 비번 설정 다했는데 로그인 하니 휴대폰 무한인증 다시 시전. 한 10번을 인증 한듯. 인내심 실험 하라는건가,1,2021년,별 하나도 아까운 쓰레기 앱 휴대폰 인증 번이나 해서 비번 설정 다했는데 로그인 하니 휴대폰 무한인증 다시 시전 한 번을 인증 한듯 인내심 실험 하라는건가,"['까운', '쓰레기', '휴대폰', '인증', '이나', '비번', '설정', '로그인', '휴대폰', '무한', '인증', '시전', '인증', '인내심', '실험']"
2023년 3월 24일,앱이 버벅거린다 해야하나.. 부드럽지가 않습니다. 메뉴 구성도 좀 불편하고 오래 쓰긴 힘드네요..,3,2023년,앱이 버벅거린다 해야하나 부드럽지가 않습니다 메뉴 구성도 좀 불편하고 오래 쓰긴 힘드네요,"['버벅거', '린다', '메뉴', '구성', '불편', '오래']"
2022년 3월 14일,전 버전이 더 나은거같아요 ㅠㅠ 장바구니도 붙어있어서 좋았는데 송금 결제 위주로 바뀐거같아서 사용안할거같네요..,1,2022년,전 버전이 더 나은거같아요 장바구니도 붙어있어서 좋았는데 송금 결제 위주로 바뀐거같아서 사용안할거같네요,"['버전', '나은', '장바구니', '송금', '결제', '위주']"
2023년 4월 5일,인증창도 안넘어가서 여러번 시도끝에 겨우 인증하고 넘어가니 그 뒤로 또 창이 안넘어가지더라구요 사용하고 싶어도 사용할수가 없네요,1,2023년,인증창도 안넘어가서 여러번 시도끝에 겨우 인증하고 넘어가니 그 뒤로 또 창이 안넘어가지더라구요 사용하고 싶어도 사용할수가 없네요,"['인증', '안넘', '여러', '겨우', '인증', '안넘', '어도', '수가']"
