날짜,리뷰,별점,month,리뷰1,리뷰2
2023년 10월 26일,"차라리 만보이상 걸으면 매일 정확하게 40원을 주던지 거지같이 9원, 8원, 쓰레기 같은 삼산은 뭔짓거리임 주기싫어서 졸렬하게 구는것마냥 너무 실망임",1,2023년,차라리 만보이상 걸으면 매일 정확하게 원을 주던지 거지같이 원 원 쓰레기 같은 삼산은 뭔짓거리임 주기싫어서 졸렬하게 구는것마냥 너무 실망임,"['차라리', '보이', '매일', '정확', '거지', '쓰레기', '짓거리', '주기', '졸렬', '마냥', '실망']"
2023년 5월 16일,"브랜드콘 화면에서 취소버튼 누르면 마케팅 정보 수신 동의 팝업이 나오는데, 거기서 아무리 취소버튼을 눌러도 그대로 팝업 화면이 유지돼요. 나중에 버튼을 눌러야하고, 다시보지 않는 기능이 없네요.",1,2023년,브랜드콘 화면에서 취소버튼 누르면 마케팅 정보 수신 동의 팝업이 나오는데 거기서 아무리 취소버튼을 눌러도 그대로 팝업 화면이 유지돼요 나중에 버튼을 눌러야하고 다시보지 않는 기능이 없네요,"['브랜드', '화면', '취소', '버튼', '마케팅', '정보', '수신', '동의', '팝업', '거기', '취소', '버튼', '그대로', '팝업', '화면', '유지', '나중', '버튼', '보지']"
2023년 8월 8일,"증권, 주문 예약 걸어 놓고 취소하려고하면 취소가 안됨. 시스템이 안좋고 대응도 늦음. 손해보기 싫으면 안사용하는걸 추천함.",1,2023년,증권 주문 예약 걸어 놓고 취소하려고하면 취소가 안됨 시스템이 안좋고 대응도 늦음 손해보기 싫으면 안사용하는걸 추천함,"['증권', '주문', '예약', '소하', '취소', '시스템', '대응', '손해', '는걸', '추천']"
2023년 10월 14일,토스 잘쓰고있었는데 갑자기 교통카드점검하더니 충전하려면 기다려야한데요..그것땜에 버스 2대나 놓친적도 있음,1,2023년,토스 잘쓰고있었는데 갑자기 교통카드점검하더니 충전하려면 기다려야한데요 그것땜에 버스 대나 놓친적도 있음,"['교통카드', '점검', '전하', '려면', '그것', '버스', '적도']"
2023년 7월 2일,업데이트를 하고 나니까 어플이 쓰레기가 됐어요. 잦은 먹통과 버벅거림이 사용하기에 정말 불편합니다. 입출금 내역도 실시간으로 동기화가 안돼요. 전에는 바로바로 동기화가 돼서 편했는데 이제 토스를 쓸 이유가 없을 것 같네요;;,1,2023년,업데이트를 하고 나니까 어플이 쓰레기가 됐어요 잦은 먹통과 버벅거림이 사용하기에 정말 불편합니다 입출금 내역도 실시간으로 동기화가 안돼요 전에는 바로바로 동기화가 돼서 편했는데 이제 토스를 쓸 이유가 없을 것 같네요,"['업데이트', '나니', '어플', '쓰레기', '먹통', '버벅거림', '불편', '입출금', '역도', '실시간', '동기화', '바로', '바로', '동기화']"
2023년 10월 24일,만보기 바뀐거 진짜 포인트주기싫어서 발악하는걸로보여요 그냥 기존에 사용하던걸로 바꾸면 좋겠어요,1,2023년,만보기 바뀐거 진짜 포인트주기싫어서 발악하는걸로보여요 그냥 기존에 사용하던걸로 바꾸면 좋겠어요,"['포인트', '주기', '발악', '는걸', '여요', '기존']"
2023년 10월 25일,업데이트할수록 불편해지네;; 한푼어치의 값어치도없는 업데이트,1,2023년,업데이트할수록 불편해지네 한푼어치의 값어치도없는 업데이트,"['업데이트', '수록', '불편', '해지', '어치', '값어치', '업데이트']"
2023년 6월 30일,업데이트 후 친구와 토스 켜기에서 옆에 친구가 있는 상황인데 친구가 안뜹니다 . 블루투스 키고 다 똑같이 하는데 친구는 되는데 저만 안됩니다. 그리고 업데이트 되고나선 더 복잡하고 불편합니다.,1,2023년,업데이트 후 친구와 토스 켜기에서 옆에 친구가 있는 상황인데 친구가 안뜹니다 블루투스 키고 다 똑같이 하는데 친구는 되는데 저만 안됩니다 그리고 업데이트 되고나선 더 복잡하고 불편합니다,"['업데이트', '친구', '친구', '상황', '친구', '블루투스', '친구', '업데이트', '나선', '복잡', '불편']"
2023년 10월 24일,고정지출이 아닌 걸 혼자 판단해서 올려놓고 숨기려고 해도 고정지출 숨기기가 안됩니다.,1,2023년,고정지출이 아닌 걸 혼자 판단해서 올려놓고 숨기려고 해도 고정지출 숨기기가 안됩니다,"['고정', '지출', '혼자', '판단', '숨기', '고정', '지출', '기기']"
2023년 10월 12일,1점도 아깝습니다. 토스뱅크는 정말 편리함이라고는 없네요 계좌거래내역 하나 다운 받는것도 이리 지연되고 고객센터 배째라식 응대에 은행으로 자리잡으려면 한참 먼것 같습니다,1,2023년,점도 아깝습니다 토스뱅크는 정말 편리함이라고는 없네요 계좌거래내역 하나 다운 받는것도 이리 지연되고 고객센터 배째라식 응대에 은행으로 자리잡으려면 한참 먼것 같습니다,"['점도', '편리', '계좌', '거래', '다운', '지연', '고객', '센터', '라식', '응대', '자리', '려면', '한참']"
2023년 10월 3일,교통카드 충전이 안돼요.... 제휴사 코레일에 문제가 생겼다고 안되는 거라고 뜨는데.. 오늘은 편의점에 충전하러 가봤는데 편의점에서도 버스카드 충전이 안되더라고요..,1,2023년,교통카드 충전이 안돼요 제휴사 코레일에 문제가 생겼다고 안되는 거라고 뜨는데 오늘은 편의점에 충전하러 가봤는데 편의점에서도 버스카드 충전이 안되더라고요,"['교통카드', '충전', '제휴', '코레일', '문제', '오늘', '편의점', '충전', '편의점', '버스', '카드', '충전', '고요']"
2023년 10월 9일,이거너무한거아닌가요? 뭔 벌써 3원이 종료되고 심하네요 이거 두번째는 그래도 그나마나았는데 랜덤포인트로 딱 해놓고 종료되는시간이 더 증가했네요 ^ㅁ^ ㅎㅎ더 심해졌네요,2,2023년,이거너무한거아닌가요 뭔 벌써 원이 종료되고 심하네요 이거 두번째는 그래도 그나마나았는데 랜덤포인트로 딱 해놓고 종료되는시간이 더 증가했네요 더 심해졌네요,"['거너', '무한', '벌써', '종료', '두번째', '그나', '마나', '랜덤', '포인트', '종료', '시간', '증가', '심해']"
2023년 10월 13일,왜 멋대로 등록한 계좌를 없애나요? 그리고 자산 보기 버튼은 또 어디갔죠? 맨 위에 있어서 메인화면에서 한번만 누르면 다 볼 수 있었는데 없어졌네요,1,2023년,왜 멋대로 등록한 계좌를 없애나요 그리고 자산 보기 버튼은 또 어디갔죠 맨 위에 있어서 메인화면에서 한번만 누르면 다 볼 수 있었는데 없어졌네요,"['멋대로', '등록', '계좌', '애나', '버튼', '메인', '화면']"
2023년 10월 12일,만보기 참... 공원같은데 다니면서 만보걸으면 140원 주던 거를 2만보 채워도 60원 주네요 만보기 바뀌었다고 더 좋아졌다고 뻥튀기 광고 만하고.. 원가절감 잘하셨네요 부자되시겠어요,1,2023년,만보기 참 공원같은데 다니면서 만보걸으면 원 주던 거를 만보 채워도 원 주네요 만보기 바뀌었다고 더 좋아졌다고 뻥튀기 광고 만하고 원가절감 잘하셨네요 부자되시겠어요,"['공원', '주네', '뻥튀기', '광고', '만하', '원가', '절감', '부자']"
2023년 10월 10일,라이브방송 포인트 적립 알림 대문짝만하게 뜨게 바뀐거 개불편함 그거때문에 다른 방송 빠르게 들어갈 수가 없음 좀 치우세요 짜증남 3원 공통인거 다 아는데 포인트 얼마 받았는지 그건 유저한테 그렇게 중요한 정보도 아님,3,2023년,라이브방송 포인트 적립 알림 대문짝만하게 뜨게 바뀐거 개불편함 그거때문에 다른 방송 빠르게 들어갈 수가 없음 좀 치우세요 짜증남 원 공통인거 다 아는데 포인트 얼마 받았는지 그건 유저한테 그렇게 중요한 정보도 아님,"['라이브', '방송', '포인트', '적립', '알림', '문짝', '만하', '개불', '그거', '방송', '수가', '우세', '짜증', '공통', '포인트', '얼마', '유저', '중요', '정보']"
2023년 10월 7일,사용중이다가 앱 버그때문에 실행이 안될때가 생겨 삭제하고 다시 설치하게되어 불편함이 생깁니다,1,2023년,사용중이다가 앱 버그때문에 실행이 안될때가 생겨 삭제하고 다시 설치하게되어 불편함이 생깁니다,"['중이', '버그', '실행', '치하', '불편']"
2023년 10월 11일,점점 무거워지고 데이터도 쭉쭉빨아먹고 만보기같은거도 너프되고.. 좋아지는게 하나도 없음,1,2023년,점점 무거워지고 데이터도 쭉쭉빨아먹고 만보기같은거도 너프되고 좋아지는게 하나도 없음,"['점점', '무거워', '지고', '데이터', '쭉쭉빨', '거도', '너프', '아지']"
2023년 10월 2일,옆에 있어도 친구찾기가 골라 뜨는 한참 낮은 기술의 앱 기존의견을 삭제해야 글이 써지네요. 장소를 배경으로하여 동시에 친구찾기가 되면 편리하겠습니다.,1,2023년,옆에 있어도 친구찾기가 골라 뜨는 한참 낮은 기술의 앱 기존의견을 삭제해야 글이 써지네요 장소를 배경으로하여 동시에 친구찾기가 되면 편리하겠습니다,"['어도', '친구', '찾기', '한참', '기술', '기존', '의견', '지네', '장소', '배경', '동시', '친구', '찾기', '편리']"
2023년 10월 7일,기능이 다양해진건 좋다치고.. 제 할일은 잘 합시다 오만거 다 구겨넣지 말고..,1,2023년,기능이 다양해진건 좋다치고 제 할일은 잘 합시다 오만거 다 구겨넣지 말고,"['다양', '오만']"
2023년 10월 2일,교통카드 2만원을 충전하려고 7월11일 오전8시30분 2만원을 층전했어요. 근데 갑자기 교통카드에 6만원이 들어와있는거에요 그래서 토스가 위낙 대기업이여서 금방 들어온걸 교통카드에서 빼줄줄 알았어요. 근데 갑자기 3개월뒤에 교통카드에서 빼질않고 이번에 받은 용돈을 빼버리시네요 일처리도 더럽게 늦게 해놓고 그걸 진짜 계좌에 있는 돈을 빼는건 뭐죠? 그래서 문의 해봤더니 뭐 되도않는말만 반복하고 6만원들어오고 6만원 다 썼으니까 지금 계좌에서 뺀 금액 4만원이 그냥 늦게 토스가 빼간거라고 생각하시라는데 애초에 저가 2만원을 충전하려했지 6만원을 충전하려고 했나요? ㅋㅋ 진짜 다시는 안쓰겠습니다~ 이번 기회로 인해 토스의 실체를 제대로 알아버렸네요~!,1,2023년,교통카드 만원을 충전하려고 월 일 오전 시 분 만원을 층전했어요 근데 갑자기 교통카드에 만원이 들어와있는거에요 그래서 토스가 위낙 대기업이여서 금방 들어온걸 교통카드에서 빼줄줄 알았어요 근데 갑자기 개월뒤에 교통카드에서 빼질않고 이번에 받은 용돈을 빼버리시네요 일처리도 더럽게 늦게 해놓고 그걸 진짜 계좌에 있는 돈을 빼는건 뭐죠 그래서 문의 해봤더니 뭐 되도않는말만 반복하고 만원들어오고 만원 다 썼으니까 지금 계좌에서 뺀 금액 만원이 그냥 늦게 토스가 빼간거라고 생각하시라는데 애초에 저가 만원을 충전하려했지 만원을 충전하려고 했나요 진짜 다시는 안쓰겠습니다 이번 기회로 인해 토스의 실체를 제대로 알아버렸네요,"['교통카드', '만원', '전하', '오전', '만원', '층전', '교통카드', '만원', '래서', '위낙', '대기업', '금방', '교통카드', '줄줄', '개월뒤', '교통카드', '이번', '용돈', '처리', '계좌', '래서', '문의', '반복', '만원', '만원', '계좌', '금액', '만원', '각하', '시라', '애초', '저가', '만원', '충전', '만원', '전하', '이번', '기회', '실체', '제대로', '아버', '렸네']"
2023년 10월 12일,라이브쇼핑 적립완료 화면작게 뜨게 해주세요. 적립완료가 화면 한가운데 크게뜨니 신경쓰여요. 토스도 갈수록 안좋아지는듯 하네요. 1원2원 포인트 모아놓으면 10%씩 송금수수료도 떼어버리고.....,3,2023년,라이브쇼핑 적립완료 화면작게 뜨게 해주세요 적립완료가 화면 한가운데 크게뜨니 신경쓰여요 토스도 갈수록 안좋아지는듯 하네요 원 원 포인트 모아놓으면 씩 송금수수료도 떼어버리고,"['라이브', '쇼핑', '적립', '완료', '화면', '적립', '완료', '화면', '한가운데', '크게', '신경', '여요', '갈수록', '아지', '포인트', '송금', '수수료']"
2023년 6월 5일,동영상 광고가 시도때도 없이 나오길래 업데이트 해서 그런거였음. 이번달 까지 참고 써볼텐데 데이타 사용량 많아지면 삭제하겠습니다. 3원짜리 광고 보고 몇만원 더 내겠네요. 무제한 아닙니다. 만보기 할라고 하면 강제 재섕 되는데 이런식으로 업데이트를 하는지요?,1,2023년,동영상 광고가 시도때도 없이 나오길래 업데이트 해서 그런거였음 이번달 까지 참고 써볼텐데 데이타 사용량 많아지면 삭제하겠습니다 원짜리 광고 보고 몇만원 더 내겠네요 무제한 아닙니다 만보기 할라고 하면 강제 재섕 되는데 이런식으로 업데이트를 하는지요,"['동영상', '광고', '업데이트', '이번', '참고', '데이타', '아지', '광고', '보고', '만원', '무제한', '강제', '재섕', '업데이트']"
2023년 10월 25일,토스 재미없어요... 방문미션 없앴으면 그에 합당하게 주던것만큼은 줘야죠... 포인트 쌓이는 재미였는데 삭제할까합니다... ㅡㅡ,1,2023년,토스 재미없어요 방문미션 없앴으면 그에 합당하게 주던것만큼은 줘야죠 포인트 쌓이는 재미였는데 삭제할까합니다,"['재미', '방문', '미션', '당하', '만큼', '포인트', '재미']"
2023년 8월 20일,소비내역 알림이 갱신이되지않고 계속 쌓이기 시작했어요. 아마 오류인것 같은데 수정 부탁드립니다.,2,2023년,소비내역 알림이 갱신이되지않고 계속 쌓이기 시작했어요 아마 오류인것 같은데 수정 부탁드립니다,"['소비', '알림', '갱신', '이기', '시작', '아마', '오류', '수정', '부탁', '드립']"
2023년 9월 22일,쓰지만 카드도 늦게 주시고 또한 갑자기 교통카드 충전기능 점검만 5일째 입니다 이유도 없고 문의 넣으면 언제 끝나는지 알 수 없다는 답변 뿐입니다 다른 거 쓰다가 바꿀까 고민하시는 분들에겐 비추 입니다,1,2023년,쓰지만 카드도 늦게 주시고 또한 갑자기 교통카드 충전기능 점검만 일째 입니다 이유도 없고 문의 넣으면 언제 끝나는지 알 수 없다는 답변 뿐입니다 다른 거 쓰다가 바꿀까 고민하시는 분들에겐 비추 입니다,"['카드', '또한', '교통카드', '충전기', '점검', '문의', '언제', '답변', '고민']"
2023년 6월 1일,이전 토스앱은 깔끔한 모습이라 쓰기 좋았는데 업데이트 이후 티빙광고가 크게 나와서 보기가 불편합니다. 광고없는 화면구성이라 맘에 들었는데 가독성은 더 떨어진것 같군요,2,2023년,이전 토스앱은 깔끔한 모습이라 쓰기 좋았는데 업데이트 이후 티빙광고가 크게 나와서 보기가 불편합니다 광고없는 화면구성이라 맘에 들었는데 가독성은 더 떨어진것 같군요,"['이전', '모습', '쓰기', '업데이트', '이후', '티빙', '광고', '크게', '불편', '광고', '화면', '구성', '가독성', '어진']"
2023년 8월 8일,라이브 쇼핑 3원받기 정책이 바뀌어 3원 받기가 하늘의 별따기가 되어버렸어요 애초에 주지를 말던지 주고 뺐는 느낌이에요 만보기 기능도 미션 장소에 도착했음에도 20원 받기가 되지 않을때도 있고 암튼 처음보다 불편하네요,1,2023년,라이브 쇼핑 원받기 정책이 바뀌어 원 받기가 하늘의 별따기가 되어버렸어요 애초에 주지를 말던지 주고 뺐는 느낌이에요 만보기 기능도 미션 장소에 도착했음에도 원 받기가 되지 않을때도 있고 암튼 처음보다 불편하네요,"['라이브', '쇼핑', '정책', '하늘', '애초', '주지', '느낌', '미션', '장소', '도착', '처음', '불편']"
2023년 7월 9일,앱내에 동영상 광고 붙음 와이파이 사용중일때만도 아니고 데이터 사용중에도 동영상이 나와버리니까 상당히 당황스러운 느낌 ㅠ 광고 붙이는거야 그런다고 쳐도 데이터는 토스에서 주실건가요........ 와이파이 아닌 상태에서 쓰기 부담스러운 앱 되어버림 ㅜㅠ,1,2023년,앱내에 동영상 광고 붙음 와이파이 사용중일때만도 아니고 데이터 사용중에도 동영상이 나와버리니까 상당히 당황스러운 느낌 광고 붙이는거야 그런다고 쳐도 데이터는 토스에서 주실건가요 와이파이 아닌 상태에서 쓰기 부담스러운 앱 되어버림,"['앱내', '동영상', '광고', '와이파이', '만도', '데이터', '동영상', '상당', '당황', '느낌', '광고', '붙이', '데이터', '와이파이', '상태', '쓰기', '부담']"
2023년 7월 8일,"토스앱은 정말 빠릿빠릿하게 동작해서 불편한걸 몰랐는데, 광고 들어온 업데이트 이후부터 툭툭 끊기고 버벅거리는게 아주 불편한 느낌. 다른 앱이면 뭐 그래 그렇겠네 하겠는데 토스가 이러니 이제 별수 없는건가 싶기도 하고",3,2023년,토스앱은 정말 빠릿빠릿하게 동작해서 불편한걸 몰랐는데 광고 들어온 업데이트 이후부터 툭툭 끊기고 버벅거리는게 아주 불편한 느낌 다른 앱이면 뭐 그래 그렇겠네 하겠는데 토스가 이러니 이제 별수 없는건가 싶기도 하고,"['동작', '불편', '광고', '업데이트', '이후', '부터', '툭툭', '기고', '버벅', '거리', '아주', '불편', '느낌', '이면', '별수', '기도']"
2023년 9월 19일,동영상 광고 들어간 다음부터 앱 느려지고 버벅거림. 그리고 데이터 빠져나가는것도 맘에 안듬.,1,2023년,동영상 광고 들어간 다음부터 앱 느려지고 버벅거림 그리고 데이터 빠져나가는것도 맘에 안듬,"['동영상', '광고', '어간', '다음', '부터', '지고', '버벅거림', '데이터', '안듬']"
2023년 9월 27일,앱 리뷰 잘 안썼던 사람이에요... 다 좋은데 오늘 갑자기 송금기능이 막혀서 보내야하는 돈 못보내서 직접 줬어요. 인증해도 거래내역을 볼 수 있는 앱이 토스였는데 계좌 인증 할때 *표로 되어있어서 시간만 낭비만 했습니다. 신분증 인증 해도 인증 안 되었다고 하고... 일 잘하다가 왜그러는거에요...ㅠㅠ 사람 갖고 장난하는것도 아니고 이게 뭐냐구요ㅠ,3,2023년,앱 리뷰 잘 안썼던 사람이에요 다 좋은데 오늘 갑자기 송금기능이 막혀서 보내야하는 돈 못보내서 직접 줬어요 인증해도 거래내역을 볼 수 있는 앱이 토스였는데 계좌 인증 할때 표로 되어있어서 시간만 낭비만 했습니다 신분증 인증 해도 인증 안 되었다고 하고 일 잘하다가 왜그러는거에요 사람 갖고 장난하는것도 아니고 이게 뭐냐구요,"['리뷰', '사람', '오늘', '송금', '내야', '직접', '인증', '거래', '계좌', '인증', '시간', '낭비', '신분증', '인증', '인증', '사람', '난하']"
2023년 9월 26일,만보기가 어제부터 갑자기 0걸음에서 변하질않네요.플립5쓰고 있었고 그전엔 계속됐는데 어제부터 워치6을 새로 쓰기시작했는데 그거랑 무슨상관이라고 안될까요?어짜피 워치는 토스만보기에 포함안되는걸로알고있는데 토스 앱 깐 단말기만가능!이라고 써있던데,2,2023년,만보기가 어제부터 갑자기 걸음에서 변하질않네요 플립 쓰고 있었고 그전엔 계속됐는데 어제부터 워치 을 새로 쓰기시작했는데 그거랑 무슨상관이라고 안될까요 어짜피 워치는 토스만보기에 포함안되는걸로알고있는데 토스 앱 깐 단말기만가능 이라고 써있던데,"['어제', '부터', '걸음', '플립', '어제', '부터', '쓰기', '시작', '그거', '상관', '포함', '는걸', '단말기', '만가', '던데']"
2023년 8월 10일,"신분증 촬영 기능을 제대로 만들지 못했으면서, 촬영으로만 인증하게 하여 서비스 이용이 불가능할 정도로 불편합니다.",1,2023년,신분증 촬영 기능을 제대로 만들지 못했으면서 촬영으로만 인증하게 하여 서비스 이용이 불가능할 정도로 불편합니다,"['신분증', '촬영', '제대로', '촬영', '인증', '서비스', '불가능', '정도', '불편']"
2023년 9월 7일,알림 같은거 뜰때 자꾸 안들어가지는 버그가 있던데 한번도 아니구 4개월동안 그러더라구요 계속 비번 치고 들어가는게 귀찮아서 알림 뜨면 바로바로 들어갈수있게 해주시면 전 만족할것 같은데,1,2023년,알림 같은거 뜰때 자꾸 안들어가지는 버그가 있던데 한번도 아니구 개월동안 그러더라구요 계속 비번 치고 들어가는게 귀찮아서 알림 뜨면 바로바로 들어갈수있게 해주시면 전 만족할것 같은데,"['알림', '뜰때', '버그', '던데', '월동', '러더', '비번', '알림', '바로', '바로', '갈수', '해주시', '만족']"
2023년 8월 5일,원래 안그랬는데 오늘 주식칸 들어가면 계속 흑백화면이네요. 그것때문에 연속 출석일수 초기화 될거 같은데 만약 초기화 된다면 제 연속출석일수 복구좀해주세요,3,2023년,원래 안그랬는데 오늘 주식칸 들어가면 계속 흑백화면이네요 그것때문에 연속 출석일수 초기화 될거 같은데 만약 초기화 된다면 제 연속출석일수 복구좀해주세요,"['원래', '오늘', '주식', '흑백', '화면', '그것', '연속', '출석', '일수', '초기', '만약', '초기', '연속', '출석', '일수', '복구']"
2023년 8월 11일,토스는 늘 뭐 만들때마다 이용자들이 익숙해질만 하면 슬금슬금 혜택 축소하더니 이번에는 포인트 출금 수수료도 무조건 10퍼센트 떼는 걸로 바꾸네... 양아치짓 정털려서 돈 전부 케이뱅크로 옮겼는데 걍 그만 사용해야겠다 싶음..,1,2023년,토스는 늘 뭐 만들때마다 이용자들이 익숙해질만 하면 슬금슬금 혜택 축소하더니 이번에는 포인트 출금 수수료도 무조건 퍼센트 떼는 걸로 바꾸네 양아치짓 정털려서 돈 전부 케이뱅크로 옮겼는데 걍 그만 사용해야겠다 싶음,"['마다', '이용자', '익숙', '슬금슬금', '혜택', '소하', '이번', '포인트', '출금', '수수료', '무조건', '퍼센트', '아치', '전부', '케이']"
2023년 8월 10일,토스 옛날에는 무료 송금부터 해서 포인트 혜택등 이득이 많았는데 갈 수록 엉망이 되어감 광고포인트 적립 늦어지고 이제는 포인트 수수료 5000원 이상 없던걸 9월부터 포인트당 수수료 붙인다네요. 처음에는 사용자를 생각하는 척 하면서 이제는 안에 돈 끌어 모을 생각만 하는 듯,2,2023년,토스 옛날에는 무료 송금부터 해서 포인트 혜택등 이득이 많았는데 갈 수록 엉망이 되어감 광고포인트 적립 늦어지고 이제는 포인트 수수료 원 이상 없던걸 월부터 포인트당 수수료 붙인다네요 처음에는 사용자를 생각하는 척 하면서 이제는 안에 돈 끌어 모을 생각만 하는 듯,"['옛날', '무료', '송금', '부터', '포인트', '혜택', '이득', '수록', '엉망', '어감', '광고', '포인트', '적립', '지고', '포인트', '수수료', '이상', '월부', '포인트', '수수료', '처음', '사용자', '각하', '생각']"
2023년 9월 1일,라이브 포인트는 도데체가 모을 수가 없습니다. 1분이라도 늦으면 포인트가 소진되요. 업데이트 되기 전엔 하루에 30포인트는 벌었는데 요즘은 포인트를 모을 수가 없어요.,3,2023년,라이브 포인트는 도데체가 모을 수가 없습니다 분이라도 늦으면 포인트가 소진되요 업데이트 되기 전엔 하루에 포인트는 벌었는데 요즘은 포인트를 모을 수가 없어요,"['라이브', '포인트', '도데', '수가', '포인트', '소진', '업데이트', '하루', '포인트', '요즘', '포인트', '수가']"
2023년 9월 12일,라이브 방송 보면서 3원씩 받는거 순 사기입니다. 다른분들 리뷰처럼 저 역시 알림이 너무 늦게와서 일부러 폰 붙들고 있다가 딱 그 시간 돼서 바로 들어가보니 이미 3원받기가 종료 되있음 ㅋㅋㅋ 에라이 토스 사기꾼들아. 1초도 안돼서 종료 되있는건 문제 아니냐?,1,2023년,라이브 방송 보면서 원씩 받는거 순 사기입니다 다른분들 리뷰처럼 저 역시 알림이 너무 늦게와서 일부러 폰 붙들고 있다가 딱 그 시간 돼서 바로 들어가보니 이미 원받기가 종료 되있음 에라이 토스 사기꾼들아 초도 안돼서 종료 되있는건 문제 아니냐,"['라이브', '방송', '기입', '리뷰', '처럼', '역시', '알림', '일부러', '시간', '바로', '가보', '종료', '라이', '사기꾼', '초도', '종료', '문제']"
2023년 9월 4일,토스주식이잘안들어가집니다 뱅크 혜택등 다른곳은 잘들어가지는데 한번씩 주식에 안들어가집니다 자꾸 이렇게 중요한순간에 안들어가지면 다른주식앱으로 옮길까 고민할정돕니다 개선이 필요한것같아요 다른건 다편리하고 좋아요,3,2023년,토스주식이잘안들어가집니다 뱅크 혜택등 다른곳은 잘들어가지는데 한번씩 주식에 안들어가집니다 자꾸 이렇게 중요한순간에 안들어가지면 다른주식앱으로 옮길까 고민할정돕니다 개선이 필요한것같아요 다른건 다편리하고 좋아요,"['주식', '가집', '혜택', '주식', '가집', '중요', '한순간', '지면', '주식', '고민', '개선', '필요', '편리']"
2023년 8월 8일,토스가 라이브 방송이제 주는것도 아까운가~~ 5분 지나서봐도 종료니 그냥 라이브 방송하지마세요~ 이제는 토스 사용자도 떨어지는 소리가 들리네... 만보기도 그렇고 이제 토스 탈퇴할때가 됐네요~~,1,2023년,토스가 라이브 방송이제 주는것도 아까운가 분 지나서봐도 종료니 그냥 라이브 방송하지마세요 이제는 토스 사용자도 떨어지는 소리가 들리네 만보기도 그렇고 이제 토스 탈퇴할때가 됐네요,"['라이브', '방송', '까운', '지나', '종료', '라이브', '방송', '사용자', '소리', '탈퇴']"
2023년 8월 8일,광고 재생 설정도 맘대로 못끄는데 점점 혜택은 줄어드네요 포인트 출금도 수수료 뗀다고 그러고... ㅡㅡ 토스도 그만 써야겠어요,1,2023년,광고 재생 설정도 맘대로 못끄는데 점점 혜택은 줄어드네요 포인트 출금도 수수료 뗀다고 그러고 토스도 그만 써야겠어요,"['광고', '재생', '설정', '맘대로', '점점', '혜택', '포인트', '출금', '수수료']"
2023년 8월 4일,예전에는 라이브쇼핑 보면 회색으로 바뀌어서 어떤 걸 봤는지 어떤 걸 안 봤는지 쉽게 알 수 있었는데 이제는 회색으로 변하지 않아서 불편합니다,1,2023년,예전에는 라이브쇼핑 보면 회색으로 바뀌어서 어떤 걸 봤는지 어떤 걸 안 봤는지 쉽게 알 수 있었는데 이제는 회색으로 변하지 않아서 불편합니다,"['라이브', '쇼핑', '회색', '회색', '불편']"
2023년 9월 14일,잘사용하고있지만 라이브방송 예약해놓아도 3분이지나서 알림을주니 포인트를 받으라는건지 못받게 약올리는건지 도대체 모르겠군요...,2,2023년,잘사용하고있지만 라이브방송 예약해놓아도 분이지나서 알림을주니 포인트를 받으라는건지 못받게 약올리는건지 도대체 모르겠군요,"['라이브', '방송', '예약', '이지나', '알림', '주니', '포인트']"
2023년 9월 14일,점검을 뭔 한 세월을 하세요? 교통카드 점검때문에 꼭 편의점에 가서 충전해야되는 큰 불편함은 생각도 안하시나보네요. 손해본게 이만저만이 아닙니다.,1,2023년,점검을 뭔 한 세월을 하세요 교통카드 점검때문에 꼭 편의점에 가서 충전해야되는 큰 불편함은 생각도 안하시나보네요 손해본게 이만저만이 아닙니다,"['점검', '세월', '교통카드', '점검', '편의점', '충전', '불편', '생각', '시나', '손해']"
2023년 8월 12일,혜택은 줄이고 광고는 늘리고 점점 심해지는 느낌 라이브쇼핑 포인트도 받기힘들거게 변경하더니 광고는 동영상광고로 계속 나오고 점점 쓰기싫어짐,3,2023년,혜택은 줄이고 광고는 늘리고 점점 심해지는 느낌 라이브쇼핑 포인트도 받기힘들거게 변경하더니 광고는 동영상광고로 계속 나오고 점점 쓰기싫어짐,"['혜택', '광고', '점점', '심해', '느낌', '라이브', '쇼핑', '포인트', '경하', '광고', '동영상', '광고', '점점', '쓰기']"
2023년 8월 12일,플립5가출시되었습니다 외부화면에맞게 업데이트부탁드립니다 외부화면서하려면 화면이짤려서 폰을열어서봐야되는불편함이있네요,2,2023년,플립 가출시되었습니다 외부화면에맞게 업데이트부탁드립니다 외부화면서하려면 화면이짤려서 폰을열어서봐야되는불편함이있네요,"['플립', '가출', '외부', '화면', '업데이트', '부탁', '드립', '외부', '화면', '려면', '화면', '짤려', '불편']"
2023년 9월 15일,토스 앱실행시 뒤로가기 누르면 바로 나가지는데요 한번 뒤로가기 나가기전에 안내멘트 생겼으면 합니다 누르면 나가져서ㅜㅜ불편합니다 다른 앱은 한번더 누르면 실행종료 뜨더라구요~다른건 괜찬습니다,3,2023년,토스 앱실행시 뒤로가기 누르면 바로 나가지는데요 한번 뒤로가기 나가기전에 안내멘트 생겼으면 합니다 누르면 나가져서 불편합니다 다른 앱은 한번더 누르면 실행종료 뜨더라구요 다른건 괜찬습니다,"['실행', '가기', '바로', '가지', '가기', '기전', '안내', '멘트', '불편', '실행', '종료']"
