날짜,리뷰,별점,month,리뷰1,리뷰2
2022년 9월 21일,"만보기가 아무것도 건드리지않았는데 수시로 꺼져 있어서 카운트가 안됩니다. 나중에 상단바에서 사라진거 깨닫고 들어가 보면 꺼진 동안은 카운트가 안되어있어요. 진짜 정말 너무 짜증나요. 친구랑 대결하기를 만들어놓고 지멋대로 꺼져서 카운트가 안되고 있었으면 대결이 무슨 의미가 있죠? 그래서 그런지 카운트도 삼성 헬스, 토스 중에서 최소 1000보 이상 제일 낮습니다. 토스는 어플 잘 쓰지도 않는데 상단바에 해놓은 뒤로 단 한번도 꺼진적이 없는데 하루에도 몇번씩 들어가는 카카오페이는 수시로 꺼져서 걸음수를 날리니 비교되네요.",1,2022년,만보기가 아무것도 건드리지않았는데 수시로 꺼져 있어서 카운트가 안됩니다 나중에 상단바에서 사라진거 깨닫고 들어가 보면 꺼진 동안은 카운트가 안되어있어요 진짜 정말 너무 짜증나요 친구랑 대결하기를 만들어놓고 지멋대로 꺼져서 카운트가 안되고 있었으면 대결이 무슨 의미가 있죠 그래서 그런지 카운트도 삼성 헬스 토스 중에서 최소 보 이상 제일 낮습니다 토스는 어플 잘 쓰지도 않는데 상단바에 해놓은 뒤로 단 한번도 꺼진적이 없는데 하루에도 몇번씩 들어가는 카카오페이는 수시로 꺼져서 걸음수를 날리니 비교되네요,"['건드', '리지', '수시', '카운트', '나중', '상단', '사라', '동안', '카운트', '짜증', '친구', '대결', '멋대로', '카운트', '대결', '의미', '래서', '카운트', '삼성', '헬스', '최소', '이상', '제일', '어플', '상단', '하루', '수시', '음수', '비교']"
2022년 11월 4일,카카오톡으로 오는 카카오페이 공모주 알림톡의 정보가 정확했던 예전과 달리 간간히 부정확합니다 공모주 청약이나 상장일 알림이 떠서 세부사항 일정에 들어가봐도 해당사항이 없는 경우가 있습니다 청약이 시작되어도 공모예정가 (최저가~ 최고가) 가 떠 있거나 경쟁률이 4시 마감 때까지 대기중으로 계속 떠 있거나 하는 중대한 오류를 한 두번 본 게 아닙니다 처음에는 실수겠지 했는데 너무 잦아져서 여기에 컴플레인까지 올립니다 이게 시스템 오류가 나서 먹통이 된다던가 하는 것도 아니고 정보값 넣는 부서에서 계속 실수를 하고 있다는 건데 이런 케이스를 어디에서 본 적도 없어서 황당하네요 정상화 부탁합니다,1,2022년,카카오톡으로 오는 카카오페이 공모주 알림톡의 정보가 정확했던 예전과 달리 간간히 부정확합니다 공모주 청약이나 상장일 알림이 떠서 세부사항 일정에 들어가봐도 해당사항이 없는 경우가 있습니다 청약이 시작되어도 공모예정가 최저가 최고가 가 떠 있거나 경쟁률이 시 마감 때까지 대기중으로 계속 떠 있거나 하는 중대한 오류를 한 두번 본 게 아닙니다 처음에는 실수겠지 했는데 너무 잦아져서 여기에 컴플레인까지 올립니다 이게 시스템 오류가 나서 먹통이 된다던가 하는 것도 아니고 정보값 넣는 부서에서 계속 실수를 하고 있다는 건데 이런 케이스를 어디에서 본 적도 없어서 황당하네요 정상화 부탁합니다,"['공모', '알림', '정보', '정확', '달리', '간간', '부정', '공모', '청약', '이나', '상장', '알림', '세부', '사항', '일정', '당사항', '청약', '시작', '어도', '공모', '예정', '최저', '최고', '거나', '경쟁률', '마감', '대기', '거나', '중대', '오류', '처음', '실수', '여기', '플레인', '시스템', '오류', '먹통', '정보', '부서', '실수', '케이스', '적도', '당하', '정상화', '부탁']"
2022년 9월 19일,"주식 주문방법 이전 버전 사항 다시 살려주세요. 랩탑으로 액셀키고 매매해야할 판이네요..이럴거면 이 증권사 어플 쓸 이유가 없습니다. 1. 주문가가 매매시 종가 대비 몇퍼인지 주문금액 밑에 떴었는데 없어짐. 2. 주문 수량입력시 총 주문금액 얼마인지 자동계산- 바뀐버전에서 최총 주문으로 넘어가야 나옴. 도대체 몇번 눌러야 하는건지.. 3. 이전 버전에 있던 주문수량 비율 정하는 바 형태가 직관적이었으나 없어짐. 아니면 현재 가진 예수금 몇퍼센트를 구매할건지도 만들어 넣으면 좋을것같음. 4. 구매하기 창, 구매하기-> 주문수량 넘어가는창 딜레이가 있음.",1,2022년,주식 주문방법 이전 버전 사항 다시 살려주세요 랩탑으로 액셀키고 매매해야할 판이네요 이럴거면 이 증권사 어플 쓸 이유가 없습니다 주문가가 매매시 종가 대비 몇퍼인지 주문금액 밑에 떴었는데 없어짐 주문 수량입력시 총 주문금액 얼마인지 자동계산 바뀐버전에서 최총 주문으로 넘어가야 나옴 도대체 몇번 눌러야 하는건지 이전 버전에 있던 주문수량 비율 정하는 바 형태가 직관적이었으나 없어짐 아니면 현재 가진 예수금 몇퍼센트를 구매할건지도 만들어 넣으면 좋을것같음 구매하기 창 구매하기 주문수량 넘어가는창 딜레이가 있음,"['주식', '주문', '방법', '이전', '버전', '사항', '랩탑', '액셀', '매매', '판이', '증권사', '어플', '주문', '가가', '매매', '종가', '대비', '몇퍼', '인지', '주문', '금액', '주문', '수량', '입력', '주문', '금액', '얼마', '인지', '자동', '계산', '버전', '최총', '주문', '이전', '버전', '주문', '수량', '비율', '형태', '직관', '현재', '예수금', '퍼센트', '구매', '구매', '구매', '주문', '수량', '레이']"
2022년 8월 19일,주식거래용으로는 비추. 몇초사이로 계속 거래 채결이 늦어지면서 손해보는 경우가 많음.예약주문.도 잘 안되며 그냥 차트보는 용도로만 사용하는걸 추천 이어플로 거래하면 손해 막심할거에요. 초당으로 가격은 변하는데 채결은 안되고 진짜 마음이 조마조마하고 짜증 이빠이.,1,2022년,주식거래용으로는 비추 몇초사이로 계속 거래 채결이 늦어지면서 손해보는 경우가 많음 예약주문 도 잘 안되며 그냥 차트보는 용도로만 사용하는걸 추천 이어플로 거래하면 손해 막심할거에요 초당으로 가격은 변하는데 채결은 안되고 진짜 마음이 조마조마하고 짜증 이빠이,"['주식', '거래', '초사', '이로', '거래', '채결', '지면', '손해', '예약', '주문', '차트', '용도', '로만', '는걸', '추천', '어플', '거래', '손해', '막심', '초당', '가격', '채결', '마음', '조마조마', '짜증']"
2022년 4월 15일,"레전드,,,, 교통카드지갑이랑 일반페이지갑이랑 따로네요. 교통카드 충전기능은 잘 숨겨둬서 앱 다 헤집고 다녔습니다. 리뷰를 수정까지 하게 하다니,, 기능이 겁나게 많으면 기능검색이라도 되게 해주세요 페이앱에서 큐알코드 스캔결제는 안되나요? 결제과정이 너무 불편합니다. 화면만 단순하지 절차가 간단한건 아니네요. 네이버페이보다 포인트 많이줘서 골랐다가 매번 짜증나서 그냥 취소하고 네이버페이로 결제하는것같네요 광고넣을공간에 자주쓰는 기능을 넣어주세요",1,2022년,레전드 교통카드지갑이랑 일반페이지갑이랑 따로네요 교통카드 충전기능은 잘 숨겨둬서 앱 다 헤집고 다녔습니다 리뷰를 수정까지 하게 하다니 기능이 겁나게 많으면 기능검색이라도 되게 해주세요 페이앱에서 큐알코드 스캔결제는 안되나요 결제과정이 너무 불편합니다 화면만 단순하지 절차가 간단한건 아니네요 네이버페이보다 포인트 많이줘서 골랐다가 매번 짜증나서 그냥 취소하고 네이버페이로 결제하는것같네요 광고넣을공간에 자주쓰는 기능을 넣어주세요,"['레전드', '교통카드', '지갑', '일반', '페이지', '교통카드', '충전기', '리뷰', '수정', '검색', '알코', '스캔', '결제', '결제', '과정', '불편', '화면', '단순', '절차', '간단', '포인트', '매번', '짜증', '취소', '제하', '광고', '공간', '자주']"
2022년 9월 8일,"이번 업데이트 최악인 듯!!! 호가창 보면서 사거나 팔걸 결정 선택 수 있어야는데, 이건 반대로 바꿔 버렸으니.. 매수하려다 역으로 매도하고 매도하려다 역으로 매수하는 사고가 속출 할 듯 ㅎㅎ.. 거기에다 호가창내 숫자들은 흐려서 제대로 보이지도 않고.. 게다가 다른 증권사 앱 처럼 매매동향 보여주는 기능 등은 언제 추가될런지 😭 이대로면 증권사 바꿔얄 듯 ㅎㅎ 추가) 금일 매매 해보니 호가창의 잔량이 실제 잔량이 아닙니다. 이 앱으로 주식 매매는 중단해야것네요 😭",1,2022년,이번 업데이트 최악인 듯 호가창 보면서 사거나 팔걸 결정 선택 수 있어야는데 이건 반대로 바꿔 버렸으니 매수하려다 역으로 매도하고 매도하려다 역으로 매수하는 사고가 속출 할 듯 거기에다 호가창내 숫자들은 흐려서 제대로 보이지도 않고 게다가 다른 증권사 앱 처럼 매매동향 보여주는 기능 등은 언제 추가될런지 이대로면 증권사 바꿔얄 듯 추가 금일 매매 해보니 호가창의 잔량이 실제 잔량이 아닙니다 이 앱으로 주식 매매는 중단해야것네요,"['이번', '업데이트', '최악', '호가', '거나', '결정', '선택', '이건', '반대', '매수', '매도', '매도', '수하', '사고', '속출', '거기', '호가', '창내', '숫자', '제대로', '보이지', '게다가', '증권사', '처럼', '매매', '동향', '여주', '언제', '될런', '이대', '증권사', '바꿔얄', '금일', '매매', '호가', '창의', '잔량', '실제', '잔량', '주식', '매매', '중단']"
2022년 7월 18일,"카카오페이증권을 사용하고 있는데 인터페이스가 너무나 엉터리입니다. 도대체 직관적이지가 않아요. 그냥 기획자가 자기 생각대로만 만들었나, 매번 계좌 입금(송금아니고 증권계좌로 입금!!)하려고 할 때마다 백사장에서 바늘찾은거 같아서 화가 나서 못참겠습니다. 숨은그림 찾기도 아니고 뭐 이딴식으로 만들어놨는지. 이건 장사하기 싫어서 일부러 그런 듯, 계좌 입금이 어려워서 증권 메뉴 쓰기 싫어짐.",1,2022년,카카오페이증권을 사용하고 있는데 인터페이스가 너무나 엉터리입니다 도대체 직관적이지가 않아요 그냥 기획자가 자기 생각대로만 만들었나 매번 계좌 입금 송금아니고 증권계좌로 입금 하려고 할 때마다 백사장에서 바늘찾은거 같아서 화가 나서 못참겠습니다 숨은그림 찾기도 아니고 뭐 이딴식으로 만들어놨는지 이건 장사하기 싫어서 일부러 그런 듯 계좌 입금이 어려워서 증권 메뉴 쓰기 싫어짐,"['증권', '인터페이스', '엉터리', '직관', '이지', '기획', '자가', '자기', '생각', '대로', '매번', '계좌', '입금', '송금', '증권', '계좌', '입금', '마다', '사장', '바늘', '화가', '숨은그림', '찾기', '이건', '장사', '일부러', '계좌', '입금', '증권', '메뉴', '쓰기']"
2022년 7월 25일,인증방법을 꼭 주민등록증으로 해야하는 건가요? 제가 주민등록증을 잃어버려서 언제 발급받았는지 기억이 안나는데 이것 때문에 저번에 개인적인 일로도 좋지 못한 상황이 생겼는데 이번에도 또 좋지 못한 상황이 생겼어요 꼭 주민등록증으로 인증해야하지 않는 이상 다른 인증방법도 만들어놨으면 좋겠네요,1,2022년,인증방법을 꼭 주민등록증으로 해야하는 건가요 제가 주민등록증을 잃어버려서 언제 발급받았는지 기억이 안나는데 이것 때문에 저번에 개인적인 일로도 좋지 못한 상황이 생겼는데 이번에도 또 좋지 못한 상황이 생겼어요 꼭 주민등록증으로 인증해야하지 않는 이상 다른 인증방법도 만들어놨으면 좋겠네요,"['인증', '방법', '주민등록증', '주민등록증', '언제', '발급', '기억', '저번', '인적', '일로', '상황', '이번', '상황', '주민등록증', '인증', '이상', '인증', '방법']"
2022년 3월 7일,증권은 베타라 아직 이런가요? 기능도 갖추지 않은 듯하고.. 많이 부족해 보이네요.. 소액만 사용해보고 넘어가려 했는데..아직 넘어가면 안될 것 같네요. 통장에서 자동 충전 되는것 외엔 너무 불편하네요.. 기대했는데 생각보다 별로입니다. 그리고 증권플러스 연동 빨리 되면 좋겠네요. 그래야 그나마 쓸 듯..,1,2022년,증권은 베타라 아직 이런가요 기능도 갖추지 않은 듯하고 많이 부족해 보이네요 소액만 사용해보고 넘어가려 했는데 아직 넘어가면 안될 것 같네요 통장에서 자동 충전 되는것 외엔 너무 불편하네요 기대했는데 생각보다 별로입니다 그리고 증권플러스 연동 빨리 되면 좋겠네요 그래야 그나마 쓸 듯,"['증권', '베타', '아직', '런가', '부족', '보이', '소액', '용해', '보고', '아직', '통장', '자동', '충전', '불편', '기대', '생각', '별로', '증권', '플러스', '연동', '래야', '그나']"
2022년 1월 19일,업데이트 되고 메뉴가 늘어나는데..도대체 충전버튼은 어디있나요? 기본기능이 좀 쉬웠음좋겠는데 충전버튼 찾다가 스트레스받아서 카톡들어가서 함. 짜증나서 앱 지움.,1,2022년,업데이트 되고 메뉴가 늘어나는데 도대체 충전버튼은 어디있나요 기본기능이 좀 쉬웠음좋겠는데 충전버튼 찾다가 스트레스받아서 카톡들어가서 함 짜증나서 앱 지움,"['업데이트', '메뉴', '충전', '버튼', '기본', '충전', '버튼', '스트레스', '짜증']"
2022년 2월 25일,어이가 없어서 진짜 자동이체때문에 잠깐 페이로 옮겼다가 다시 제 계좌로 송금하려는데 재확인이 필요하다고해서 사진찍고 인증했는데 송금은 안되고 계속 똑같은 재확인이 필요합니다 라고 뜨고 이미 처리되었다고 뜨는데 송금은 안되네요 증권팀은 딱 업무시간 끝나면 그냥 나몰라라 하고 퇴근하나봅니다,1,2022년,어이가 없어서 진짜 자동이체때문에 잠깐 페이로 옮겼다가 다시 제 계좌로 송금하려는데 재확인이 필요하다고해서 사진찍고 인증했는데 송금은 안되고 계속 똑같은 재확인이 필요합니다 라고 뜨고 이미 처리되었다고 뜨는데 송금은 안되네요 증권팀은 딱 업무시간 끝나면 그냥 나몰라라 하고 퇴근하나봅니다,"['어이', '자동', '이체', '잠깐', '계좌', '송금', '요하', '고해', '사진', '인증', '송금', '필요', '처리', '송금', '증권', '업무', '시간', '라라', '퇴근']"
2022년 4월 27일,"별점 한 개도 아깝다. 증권 가입하려 신분증 촬영했는데 운전면허증은 적성기간이 지났다고 뜨고(만료기간이 되려면 5년이 더 남았음), 민증은 계속 거부당하다가 겨우 앵글 맞춰서 찍고 가입했는데 갑자기 신분증 미확인 계좌로 떠서 결국엔 영원히 이용 못하게 됐다.",1,2022년,별점 한 개도 아깝다 증권 가입하려 신분증 촬영했는데 운전면허증은 적성기간이 지났다고 뜨고 만료기간이 되려면 년이 더 남았음 민증은 계속 거부당하다가 겨우 앵글 맞춰서 찍고 가입했는데 갑자기 신분증 미확인 계좌로 떠서 결국엔 영원히 이용 못하게 됐다,"['개도', '증권', '가입', '신분증', '촬영', '운전면허증', '적성', '기간', '만료', '기간', '려면', '민증', '거부', '당하', '겨우', '앵글', '가입', '신분증', '계좌', '영원']"
2022년 1월 10일,와이파이가 잘 되는데도 접속 안되고 데이더 연결해도 안됨. 다른 사이트랑 다른 어플이 문제인가싶어서 들어가보니 다른 것들은 다 접속되고 실행이 되는데 이거는 그렇지 않음,1,2022년,와이파이가 잘 되는데도 접속 안되고 데이더 연결해도 안됨 다른 사이트랑 다른 어플이 문제인가싶어서 들어가보니 다른 것들은 다 접속되고 실행이 되는데 이거는 그렇지 않음,"['와이파이', '접속', '데이', '연결', '사이트', '어플', '문제', '가보', '접속', '실행']"
2022년 12월 29일,또래 자산비교에서 적금만기로 해지되면 해당 적금통장 기록이 반영이 안되는지 과거 비교기록이 이상하게 나옵니다. (가지고 있는돈이 실제보유량보다 10%정도만 반영되도록 변해버린 달이 수두룩해졌네요) 데이터 집계 처리방식 정정바랍니다.,3,2022년,또래 자산비교에서 적금만기로 해지되면 해당 적금통장 기록이 반영이 안되는지 과거 비교기록이 이상하게 나옵니다 가지고 있는돈이 실제보유량보다 정도만 반영되도록 변해버린 달이 수두룩해졌네요 데이터 집계 처리방식 정정바랍니다,"['또래', '비교', '적금', '만기', '해지', '해당', '적금', '통장', '기록', '반영', '과거', '비교', '기록', '이상하', '가지', '제보', '유량', '정도', '반영', '도록', '달이', '수두', '데이터', '집계', '처리', '방식', '정정']"
2022년 11월 22일,증권플렛폼좀 디테일하게좀 만들어주세요. 관심도 100개 밖에 안 돼요 화면이 크고 사용이 편한 건 정말 장점인데 관심목록이 분할이 안 되고 관심 등록 해제할 때 알람도 일일이 꺼줘야하고 불편합니다 ...,3,2022년,증권플렛폼좀 디테일하게좀 만들어주세요 관심도 개 밖에 안 돼요 화면이 크고 사용이 편한 건 정말 장점인데 관심목록이 분할이 안 되고 관심 등록 해제할 때 알람도 일일이 꺼줘야하고 불편합니다,"['증권', '플렛폼좀', '디테', '관심', '화면', '장점', '관심', '목록', '분할', '관심', '등록', '해제', '알람', '일일이', '불편']"
2022년 1월 9일,와이파이가 멀쩡하게 잘 연결돼 있는데도 연결 상태가 안 좋다면서 충전을 할 수가 없게 해요 데이터를 켜도 마찬가지고요,1,2022년,와이파이가 멀쩡하게 잘 연결돼 있는데도 연결 상태가 안 좋다면서 충전을 할 수가 없게 해요 데이터를 켜도 마찬가지고요,"['와이파이', '연결', '연결', '상태', '충전', '수가', '데이터', '마찬가지', '고요']"
2022년 8월 30일,아니 업데이트 전까지만 해도 카카오페이머니를 내 계좌로 보낼 때 수수료 없이 송금됐으면서 갑자기 왜 수수료부과+10000원 제한 걸어놓은거죠? 출금단위를 조정가능하게 조절하면 안되나요? 카카오페이로 결제하려면 돈 애매하게 떨어지는데 도대체 왜 만원 제한 걸어놓은거예요? 출금 가능 최소금액 낮추는 기능 있다면 알려주시기 바랍니다,1,2022년,아니 업데이트 전까지만 해도 카카오페이머니를 내 계좌로 보낼 때 수수료 없이 송금됐으면서 갑자기 왜 수수료부과 원 제한 걸어놓은거죠 출금단위를 조정가능하게 조절하면 안되나요 카카오페이로 결제하려면 돈 애매하게 떨어지는데 도대체 왜 만원 제한 걸어놓은거예요 출금 가능 최소금액 낮추는 기능 있다면 알려주시기 바랍니다,"['업데이트', '계좌', '수수료', '송금', '수수료', '부과', '제한', '출금', '단위', '조정', '절하', '제하', '려면', '매하', '만원', '제한', '출금', '최소', '금액']"
2022년 5월 19일,지문 변경한 적 없는데 지문 변경됐다고 재등록하라고 나와요. 그래서 재등록 계속 하는데도 비번입력 > 지문확인 이 단계만 무한으로 나오고 지문 등록 안되네요. 아예 지문사용 껐다가 재등록 하는 것도 똑같이 비번입력 > 지문확인 이것만 무한 반복이예요.,1,2022년,지문 변경한 적 없는데 지문 변경됐다고 재등록하라고 나와요 그래서 재등록 계속 하는데도 비번입력 지문확인 이 단계만 무한으로 나오고 지문 등록 안되네요 아예 지문사용 껐다가 재등록 하는 것도 똑같이 비번입력 지문확인 이것만 무한 반복이예요,"['지문', '변경', '지문', '변경', '등록', '래서', '등록', '비번', '입력', '지문', '단계', '무한', '지문', '등록', '지문', '등록', '비번', '입력', '지문', '무한', '반복', '이예']"
2022년 1월 1일,업데이트 이후 우리카드 연동도 안되고 전체적으로 매우 불편해졌습니다. 너무 보기 불편해서 못쓰겠네요 이것저것 찾아가면서 노력할 정도로 쓰기에는 잘되있는 타앱이 많습니다.,1,2022년,업데이트 이후 우리카드 연동도 안되고 전체적으로 매우 불편해졌습니다 너무 보기 불편해서 못쓰겠네요 이것저것 찾아가면서 노력할 정도로 쓰기에는 잘되있는 타앱이 많습니다,"['업데이트', '이후', '우리카드', '연동', '체적', '매우', '불편', '불편', '아가', '노력', '정도', '쓰기']"
2022년 2월 10일,버킷리스트 퍼센테이지 어디로 갔나요. 그리고 계좌 보이는거 설정할 때 색깔 있으면 보이는건줄 알았는데 숨기기였더라고요. 인터페이스가 직관적이지 않네요.,1,2022년,버킷리스트 퍼센테이지 어디로 갔나요 그리고 계좌 보이는거 설정할 때 색깔 있으면 보이는건줄 알았는데 숨기기였더라고요 인터페이스가 직관적이지 않네요,"['버킷리스트', '퍼센', '테이', '계좌', '보이', '설정', '색깔', '보이', '건줄', '숨기', '고요', '인터페이스', '직관', '이지']"
2022년 5월 15일,미성년자는 전에 등록해둔 통장으로 pay머니 충전은 되는데 출금은 안되네요;; 본인인증을 하라고 해서 하면 신분증 발급일자를 쓰라고 하고;; 그러면 분류칸에 학생을 넣질 말았어야죠;; 아니면 다른 본인인증 방법을 넣던지 해야죠;;;,1,2022년,미성년자는 전에 등록해둔 통장으로 PAY머니 충전은 되는데 출금은 안되네요 본인인증을 하라고 해서 하면 신분증 발급일자를 쓰라고 하고 그러면 분류칸에 학생을 넣질 말았어야죠 아니면 다른 본인인증 방법을 넣던지 해야죠,"['미성년', '등록', '통장', '충전', '출금', '본인인증', '신분증', '발급', '일자', '분류', '학생', '본인인증', '방법']"
2022년 2월 10일,펀드투자를 했는데 메뉴를 찾아들어가기 너무 어려움. 기능이 아무리 좋아도 사용자가 친화적이지 않음...ux에 개선이....,2,2022년,펀드투자를 했는데 메뉴를 찾아들어가기 너무 어려움 기능이 아무리 좋아도 사용자가 친화적이지 않음 UX에 개선이,"['펀드', '투자', '메뉴', '아들', '어려움', '사용자', '이지', '개선']"
2022년 11월 12일,"어느날 갑자기 인증을 하래서 하려는데, 학생신분으로도 예전에는 잘 됐었는데 학생신분인데도 인증을 운전면허증과 주민등록증으로만 인증이 가능함. 인증이 불가능해져서 여러 기능을 사용하지 못하고 있음.",1,2022년,어느날 갑자기 인증을 하래서 하려는데 학생신분으로도 예전에는 잘 됐었는데 학생신분인데도 인증을 운전면허증과 주민등록증으로만 인증이 가능함 인증이 불가능해져서 여러 기능을 사용하지 못하고 있음,"['인증', '하래', '학생', '신분', '학생', '신분', '인증', '운전면허증', '주민등록증', '인증', '인증', '불가능', '여러']"
2022년 2월 7일,겉으로만 그럴싸하게 보기좋은 앱. 진짜 뭐하나 찾으려고 들어가려면 엄청 헤매다 들어가든가 못찾아서 포기. 가뜩이나 카카오뱅크랑 헤갈리는데 사용자경험은 하면서 개발하시나요? 펀드 해지하는것도 복잡해서 고객센터전화연결도 한참기다리다 겨우해지했다 생각했구만 왜 또 해지버튼눌렀는데 아직도 펀드가 살아있는건지..진짜 개미지옥아니구 앱지옥이네요 너무 답답해서 글남깁니다. 서비스도 중요하지만 좀 심플하게 만들어주시죠,1,2022년,겉으로만 그럴싸하게 보기좋은 앱 진짜 뭐하나 찾으려고 들어가려면 엄청 헤매다 들어가든가 못찾아서 포기 가뜩이나 카카오뱅크랑 헤갈리는데 사용자경험은 하면서 개발하시나요 펀드 해지하는것도 복잡해서 고객센터전화연결도 한참기다리다 겨우해지했다 생각했구만 왜 또 해지버튼눌렀는데 아직도 펀드가 살아있는건지 진짜 개미지옥아니구 앱지옥이네요 너무 답답해서 글남깁니다 서비스도 중요하지만 좀 심플하게 만들어주시죠,"['로만', '려면', '포기', '가뜩이나', '갈리', '사용자', '경험', '개발', '시나', '펀드', '지하', '복잡', '고객', '센터', '전화', '연결', '한참', '다리', '겨우', '해지', '생각', '해지', '버튼', '아직', '펀드', '개미지옥', '지옥', '답답', '서비스', '요하', '플하']"
2022년 11월 13일,쇼핑몰에서 결제하려니까 갑자기 본인인증 어쩌구 창이 뜨더니 인증수단이 없으면 결제가 아예 안되더라구요? 예전엔 바로바로 나왔는데 왜이런거죠? 결제가 아예 안되고 인증하라고만 뜨는데 민증 아직 안만들어서 뭐 할 수도 없네요 예 토스로 갑니다 걍,1,2022년,쇼핑몰에서 결제하려니까 갑자기 본인인증 어쩌구 창이 뜨더니 인증수단이 없으면 결제가 아예 안되더라구요 예전엔 바로바로 나왔는데 왜이런거죠 결제가 아예 안되고 인증하라고만 뜨는데 민증 아직 안만들어서 뭐 할 수도 없네요 예 토스로 갑니다 걍,"['쇼핑몰', '제하', '본인인증', '어쩌구', '인증', '수단', '결제', '바로', '바로', '결제', '인증', '민증', '아직', '수도']"
2022년 9월 24일,업데이트 된후 사용하기 불편해짐. 캐쉬충전도 알아보기 힘들어짐. 고객의 편의를 위해 업데트 되어야 하는데 오히려 불편해서 사용 안하게 될듯.,1,2022년,업데이트 된후 사용하기 불편해짐 캐쉬충전도 알아보기 힘들어짐 고객의 편의를 위해 업데트 되어야 하는데 오히려 불편해서 사용 안하게 될듯,"['업데이트', '불편', '캐쉬', '충전', '아보', '고객', '편의', '위해', '업데', '오히려', '불편']"
2022년 1월 21일,업데이트할때마다 버퍼링. 혹시나 와이파이잡아서 해야하나생각되서 와이파이서 업데이트하는데도 매 한가지네요. 돈잔치하기 급급해서 기술쪽 업그레이드는 신경쓰기힘드신가봐요?,1,2022년,업데이트할때마다 버퍼링 혹시나 와이파이잡아서 해야하나생각되서 와이파이서 업데이트하는데도 매 한가지네요 돈잔치하기 급급해서 기술쪽 업그레이드는 신경쓰기힘드신가봐요,"['업데이트', '마다', '버퍼링', '와이파이', '생각', '와이파이', '업데이트', '한가지', '잔치', '기술', '업그레이드', '신경', '쓰기', '신가']"
2022년 12월 6일,아니 뭐가 열리지 않으니 거래를 할 수 없네요 지웠다 다시 깔아도 멈춰서 넘어가질 않습니다 진짜 개선이 필요합니다 이렇게 되지도 않는걸 만들어 놓고 ... 리뷰 안 보고 사용한 제가 잘못인건지..참 안된다는 글 많은데...왜 계속 개선이 안되는 건가요,1,2022년,아니 뭐가 열리지 않으니 거래를 할 수 없네요 지웠다 다시 깔아도 멈춰서 넘어가질 않습니다 진짜 개선이 필요합니다 이렇게 되지도 않는걸 만들어 놓고 리뷰 안 보고 사용한 제가 잘못인건지 참 안된다는 글 많은데 왜 계속 개선이 안되는 건가요,"['리지', '거래', '개선', '필요', '는걸', '리뷰', '보고', '잘못', '개선']"
2022년 1월 1일,UI는 점점 보기 더 어렵고 복잡해져가네요 업데이트 전 UI들이 훨씬 보기 좋고 편했어요 어떻게하면 업데이트를 하면 할수록 불편해지는건지,1,2022년,UI는 점점 보기 더 어렵고 복잡해져가네요 업데이트 전 UI들이 훨씬 보기 좋고 편했어요 어떻게하면 업데이트를 하면 할수록 불편해지는건지,"['점점', '업데이트', '업데이트', '수록', '불편', '해지']"
2022년 11월 23일,"만보기는 알림와서 개선된듯하여 다시 써봤는데, 첫날부터 측정치가 엉망이네요. 8개 만보기앱중에 얘혼자만 측정치가 절반도 안됨. 예전 버전이 하루걸러 0으로 측정됬었으니, 이제 좀 나아진거라 해야하나",1,2022년,만보기는 알림와서 개선된듯하여 다시 써봤는데 첫날부터 측정치가 엉망이네요 개 만보기앱중에 얘혼자만 측정치가 절반도 안됨 예전 버전이 하루걸러 으로 측정됬었으니 이제 좀 나아진거라 해야하나,"['알림', '개선', '첫날', '부터', '정치가', '엉망', '혼자', '정치가', '절반', '버전', '하루걸러', '측정']"
2022년 6월 16일,카카오페이에등록된카드가만료되고 전화번호도바뀌어서 제등록을하려고 로그인을했는데 휴대폰인증을하려하면 공지사항기존카카오계정이있으니 그것으로로그인하라고합니다 그런데넘복잡해요 기존계정을 삭제하고 새계정을만들려고하는데 방법좀쉽게설명해주세요 카카오톡계정은있읍니다,2,2022년,카카오페이에등록된카드가만료되고 전화번호도바뀌어서 제등록을하려고 로그인을했는데 휴대폰인증을하려하면 공지사항기존카카오계정이있으니 그것으로로그인하라고합니다 그런데넘복잡해요 기존계정을 삭제하고 새계정을만들려고하는데 방법좀쉽게설명해주세요 카카오톡계정은있읍니다,"['등록', '카드', '만료', '전화번호', '등록', '로그인', '휴대폰인증', '공지', '사항', '기존', '계정', '그것', '로그인', '데넘', '기존', '계정', '계정', '고하', '방법', '설명', '계정', '읍니']"
2022년 2월 26일,atm 출금이 페이봇으로 검색해서 들어가면 무한 로딩 걸려서 진행이 안되요. 메뉴를 찾아서 들어가야지만 정상적으로 되네요. 이것땜에 현금 필요했는데 한참 헤맷어요... 앱개발 좀 똑바로 하세요...,2,2022년,ATM 출금이 페이봇으로 검색해서 들어가면 무한 로딩 걸려서 진행이 안되요 메뉴를 찾아서 들어가야지만 정상적으로 되네요 이것땜에 현금 필요했는데 한참 헤맷어요 앱개발 좀 똑바로 하세요,"['출금', '검색', '무한', '로딩', '진행', '메뉴', '가야', '상적', '것땜', '현금', '필요', '한참', '헤맷', '개발', '똑바로']"
