날짜,리뷰,별점,month,리뷰1,리뷰2
2022년 10월 2일,본인확인 인증수단에 주민등록증이랑 운전면허증 두개밖에 안뜨는데 미성년자는 어떻게 인증하나요? 미성년자는 이제 이용 못하나요..?,4,2022년,본인확인 인증수단에 주민등록증이랑 운전면허증 두개밖에 안뜨는데 미성년자는 어떻게 인증하나요 미성년자는 이제 이용 못하나요,"['본인', '인증', '수단', '주민등록증', '운전면허증', '미성년', '인증', '미성년']"
2022년 1월 21일,앱 내에서 메뉴 로드가 너무 오래 걸리고 안 되는 경우가 많음,2,2022년,앱 내에서 메뉴 로드가 너무 오래 걸리고 안 되는 경우가 많음,"['메뉴', '로드', '오래']"
2023년 7월 12일,중1인데 만나이로 중1 되라해서 슬프네요 왜 하필 만나이일까요,3,2023년,중 인데 만나이로 중 되라해서 슬프네요 왜 하필 만나이일까요,"['만나이', '하필', '만나이']"
2021년 8월 17일,현재 호주 거주중인데 카카오페이 등록시 핸드폰 번호가 필요하다는데 한국 번호가 없어서 인증이 안된다고 나오네요 ㅠㅜ 여권이나 신분증 등으로 인증 할 수 있는 방법이 있을까요?,5,2021년,현재 호주 거주중인데 카카오페이 등록시 핸드폰 번호가 필요하다는데 한국 번호가 없어서 인증이 안된다고 나오네요 여권이나 신분증 등으로 인증 할 수 있는 방법이 있을까요,"['현재', '호주', '거주', '중인', '등록', '핸드폰', '번호', '요하', '한국', '번호', '인증', '여권', '이나', '신분증', '인증', '방법']"
2023년 10월 27일,사용하니깐편하내요,3,2023년,사용하니깐편하내요,['하내']
2021년 2월 16일,"어느순간부터 계좌 잔액 업데이트가 전혀 이루어지지 않는데, 어떻게 해결해야 할까요?? 잘 이용하고있었는데 불편하네요..",4,2021년,어느순간부터 계좌 잔액 업데이트가 전혀 이루어지지 않는데 어떻게 해결해야 할까요 잘 이용하고있었는데 불편하네요,"['순간', '부터', '계좌', '업데이트', '전혀', '이루', '지지', '해결', '불편']"
2021년 3월 28일,카톡 연동 결제가 안되요 지금 5번째 시도하고있는데 진짜 시간아깝고 열받아요........ 앱 이렇게 밖에 개발 관리 모하나요 ㅠㅠ,1,2021년,카톡 연동 결제가 안되요 지금 번째 시도하고있는데 진짜 시간아깝고 열받아요 앱 이렇게 밖에 개발 관리 모하나요,"['연동', '결제', '시간', '개발', '관리']"
2021년 8월 5일,카카오 페이머니전환 기능이 사라졌나요?? 설정탭에서 보이지 않습니다.,4,2021년,카카오 페이머니전환 기능이 사라졌나요 설정탭에서 보이지 않습니다,"['전환', '사라', '설정', '보이지']"
2021년 3월 1일,쓰레기임 카카오계정 새로만들어서 해지하고 다시 가입해야하는데 목록에도 안뜨고 쓰고있지도 않는 없는 정기결제 있다고 기존계정 해지도 못하게하고 고객센터 연락해서 구구절절 이야기하고 ㄱ빡친후에 해지할수있음 진짜 ㄱ빡침 어플로ㅈ가능하지도 않는걸 메뉴를 왜 처만들어놔서 바로 전화하라고 하지 아오,1,2021년,쓰레기임 카카오계정 새로만들어서 해지하고 다시 가입해야하는데 목록에도 안뜨고 쓰고있지도 않는 없는 정기결제 있다고 기존계정 해지도 못하게하고 고객센터 연락해서 구구절절 이야기하고 빡친후에 해지할수있음 진짜 빡침 어플로 가능하지도 않는걸 메뉴를 왜 처만들어놔서 바로 전화하라고 하지 아오,"['쓰레기', '계정', '로만', '해지', '가입', '목록', '정기', '결제', '기존', '계정', '해지', '고객', '센터', '연락', '구구절', '이야기', '친후', '해지', '어플', '는걸', '메뉴', '바로', '전화']"
2022년 8월 28일,카카오페이 결제를 할 때 왜 카카오톡 앱이 필수적인건지 모르겠습니다. 카카오페이 앱만 있어도 결제가 될 수 있게 하면 거 좋을 것 같다는 생각이 많이 듭니다.,3,2022년,카카오페이 결제를 할 때 왜 카카오톡 앱이 필수적인건지 모르겠습니다 카카오페이 앱만 있어도 결제가 될 수 있게 하면 거 좋을 것 같다는 생각이 많이 듭니다,"['결제', '필수', '어도', '결제', '생각', '듭니']"
2021년 7월 8일,바킷리스트는 이름 변경 불가인가요.? 이름 바꾸고 싶으면 다시 만들어야 하나요?,5,2021년,바킷리스트는 이름 변경 불가인가요 이름 바꾸고 싶으면 다시 만들어야 하나요,"['바킷', '리스트', '이름', '변경', '불가', '이름']"
2023년 9월 6일,정말 멋있네요,4,2023년,정말 멋있네요,[]
2020년 9월 11일,주 결제카드 설정 등록 상태에서 편의점 계산시 별도 선택없이 주 결제카드로 계산이 안됩니다 카드 선택없이 사용하면 카카오페이머니로 계산됩니다 주 결제카드로 바로 사용할수 있도록 개선 바랍니다,4,2020년,주 결제카드 설정 등록 상태에서 편의점 계산시 별도 선택없이 주 결제카드로 계산이 안됩니다 카드 선택없이 사용하면 카카오페이머니로 계산됩니다 주 결제카드로 바로 사용할수 있도록 개선 바랍니다,"['결제', '카드', '설정', '등록', '상태', '편의점', '계산', '별도', '선택', '결제', '카드', '계산', '카드', '선택', '계산', '결제', '카드', '바로', '도록', '개선']"
2022년 7월 26일,타사에 비해 수수료가 너무 비쌉니다. 심플해서 넘어왔는데.. 이런식이면 다시 가고싶지만 뺄수가 없어 답답하네.. 장기투자하면 되나?,1,2022년,타사에 비해 수수료가 너무 비쌉니다 심플해서 넘어왔는데 이런식이면 다시 가고싶지만 뺄수가 없어 답답하네 장기투자하면 되나,"['수수료', '심플', '식이', '수가', '장기', '투자']"
2023년 9월 18일,조아요조아요조아요조아요,5,2023년,조아요조아요조아요조아요,"['요조', '요조', '요조']"
2020년 5월 15일,qr 찍고 이동 하면 자꾸 네트워크 오류뜸 빨리 고쳐줘요,1,2020년,QR 찍고 이동 하면 자꾸 네트워크 오류뜸 빨리 고쳐줘요,"['이동', '네트워크', '오류']"
2023년 3월 20일,1/n 정산하기 너무 좋아요. 정산 요청 시 카카오페이를 사용하지 않는 사람을 위해 송금계좌번호가 나왔으면 좋겠어요!!,5,2023년,N 정산하기 너무 좋아요 정산 요청 시 카카오페이를 사용하지 않는 사람을 위해 송금계좌번호가 나왔으면 좋겠어요,"['정산', '정산', '요청', '사람', '위해', '송금', '계좌번호']"
2021년 10월 5일,내가 이걸 왜 깔았나 싶을정도로 쓸모없는 어플임 토스가 더 쓰기편하고 해택도 많음,1,2021년,내가 이걸 왜 깔았나 싶을정도로 쓸모없는 어플임 토스가 더 쓰기편하고 해택도 많음,"['정도', '쓸모', '어플', '쓰기', '해택']"
2021년 10월 25일,소리가 너무커요. 띠링 하는 처음 들어갈때 소리 꺼주세요,1,2021년,소리가 너무커요 띠링 하는 처음 들어갈때 소리 꺼주세요,"['소리', '띠링', '처음', '소리']"
2023년 9월 6일,결제카드 QR도 위젯으로 카드결제 바코드처럼 원터치로 생성되게 만들어주세요. 불편합니다.,2,2023년,결제카드 QR도 위젯으로 카드결제 바코드처럼 원터치로 생성되게 만들어주세요 불편합니다,"['결제', '카드', '위젯', '카드결제', '바코드', '처럼', '터치', '불편']"
2021년 1월 17일,그게 아니고요 데이터 빵빵 한데..설치하고 카카오톡 계정 으로 하려는데 다끝났는데 갑자기 데이터..상태가 안좋다고 해서.. 당황했는데..고쳐주세요..ㅠ,3,2021년,그게 아니고요 데이터 빵빵 한데 설치하고 카카오톡 계정 으로 하려는데 다끝났는데 갑자기 데이터 상태가 안좋다고 해서 당황했는데 고쳐주세요,"['그게', '고요', '데이터', '빵빵', '설치', '계정', '데이터', '상태', '당황']"
2021년 10월 25일,최고기능 제공 앱으로서 사용자 편의성 제공.,5,2021년,최고기능 제공 앱으로서 사용자 편의성 제공,"['최고', '제공', '로서', '사용자', '편의', '제공']"
2020년 12월 31일,신분증인식이 안됩니다. 주민등록증 운전면허증 수십번을 시도해도 인식이안되요!!!!,1,2020년,신분증인식이 안됩니다 주민등록증 운전면허증 수십번을 시도해도 인식이안되요,"['신분증', '인식', '주민등록증', '운전면허증', '수십', '인식', '이안']"
2019년 6월 12일,머니 결제만 되고 카드 결제가 안되는 이유가 무엇인가요? 카카오톡에 [결제수단 관리하기] 메뉴도 있었는데 이 앱에서는 안 보이네요. 온라인에서도 카드 결제 지원하지 않겠다는 의지의 표현인가요?,2,2019년,머니 결제만 되고 카드 결제가 안되는 이유가 무엇인가요 카카오톡에 결제수단 관리하기 메뉴도 있었는데 이 앱에서는 안 보이네요 온라인에서도 카드 결제 지원하지 않겠다는 의지의 표현인가요,"['결제', '카드', '결제', '무엇', '결제', '수단', '관리', '메뉴', '보이', '온라인', '카드', '결제', '지원', '의지', '표현']"
2020년 2월 23일,왜 전에는 잘만 됐는데 한 번 삭제했다 다시 깔으니까 카카오페이에 등록된 내 카드로는 카카오톡 선물하기가 안 되나요? 다시 카드를 등록하고 여기저기 다 찾아봐도 등록된 제 카드로 결제를 할 수가 없어요. 너무 답답하네요ㅠ 전에는 잘 했는데... 알려주세요.,3,2020년,왜 전에는 잘만 됐는데 한 번 삭제했다 다시 깔으니까 카카오페이에 등록된 내 카드로는 카카오톡 선물하기가 안 되나요 다시 카드를 등록하고 여기저기 다 찾아봐도 등록된 제 카드로 결제를 할 수가 없어요 너무 답답하네요 전에는 잘 했는데 알려주세요,"['잘만', '등록', '카드', '선물', '카드', '등록', '여기저기', '등록', '카드', '결제', '수가']"
2022년 11월 28일,현금영수증 기능있으니 더 자주 써요 가맹점이 더 많아지면 좋겠어요,5,2022년,현금영수증 기능있으니 더 자주 써요 가맹점이 더 많아지면 좋겠어요,"['현금영수증', '자주', '가맹', '아지']"
2022년 2월 16일,내가 살다살다 안쓰는앱 웹툰결제하다가 깔게되는건 처음이넼ㅋㅋㅋㅋ 평소랑 아무위화감없이 정기결제???? 캐쉬충전하는건줄 알았는데 정기결제???? 난 필요금액 충전한다 그랬지 언제 정기결제페이지로 넘어가달라던???? 좀 다르게 표시해두던갘ㅋㅋㅋ 사람을 이렇게 속여먹네? 그래서 앱깔았더니 여기서는 정기결제한거 취소못한다고??? 그런거면 카카오페이지에 정기결제취소하는거 자세히 어디서 하는지 적어두던가ㅎ 전부다 뒤져봤네 돈미새들아 ㅎㅎ 1점도 아까운데 제일 낮은게 1점이네 1점도 고맙게받아 버러지들아,1,2022년,내가 살다살다 안쓰는앱 웹툰결제하다가 깔게되는건 처음이넼 평소랑 아무위화감없이 정기결제 캐쉬충전하는건줄 알았는데 정기결제 난 필요금액 충전한다 그랬지 언제 정기결제페이지로 넘어가달라던 좀 다르게 표시해두던갘 사람을 이렇게 속여먹네 그래서 앱깔았더니 여기서는 정기결제한거 취소못한다고 그런거면 카카오페이지에 정기결제취소하는거 자세히 어디서 하는지 적어두던가 전부다 뒤져봤네 돈미새들아 점도 아까운데 제일 낮은게 점이네 점도 고맙게받아 버러지들아,"['웹툰', '결제', '처음', '평소', '위화', '정기', '결제', '캐쉬', '충전', '정기', '결제', '필요', '금액', '충전', '언제', '정기', '결제', '페이지', '달라', '표시', '두던갘', '사람', '래서', '여기', '정기', '결제', '취소', '카카오페이지', '정기', '결제', '소하', '자세', '전부', '점도', '까운', '제일', '점도', '버러지']"
2019년 10월 23일,디자인 심플하고 편리해서 카페만 쓰게 되네요.,5,2019년,디자인 심플하고 편리해서 카페만 쓰게 되네요,"['디자인', '심플', '편리', '카페']"
2020년 11월 1일,다 좋은데요. 충전시 만원 이상부터 가능이라는게 불편하네요.,3,2020년,다 좋은데요 충전시 만원 이상부터 가능이라는게 불편하네요,"['충전', '만원', '이상', '부터', '불편']"
2020년 7월 23일,카카오페이 실행하고 투자 항목선택하면 네트워크 연결상태 오류 나오고 종료됩니다,1,2020년,카카오페이 실행하고 투자 항목선택하면 네트워크 연결상태 오류 나오고 종료됩니다,"['실행', '투자', '목선', '택하', '네트워크', '연결상태', '오류', '종료']"
2020년 11월 6일,여섯자리 비밀번호 잃어벼렸는데 로그인도 안되고 어떻게 해야할지모르겠어요 해결방법알려주시면 별점 바꾸겠습니다,1,2020년,여섯자리 비밀번호 잃어벼렸는데 로그인도 안되고 어떻게 해야할지모르겠어요 해결방법알려주시면 별점 바꾸겠습니다,"['여섯', '자리', '비밀번호', '벼렸', '로그인', '지모', '르겠', '해결', '방법']"
2022년 2월 13일,저 예전에 이거 리뷰 썼던 것 같은데 사라져있네요 제가 이거 카드 만들었는데 집에 카드가 배달 올 때 집에 아무도 없어서 못 받았었고 그래서 다시 재배송 신청도 해놨는데 배송예정 이라는 문자만 오고 카드가 안 오더니 며칠 뒤에 아무 말 없이 제 카드를 폐기 처리 한다고 하더라구요 그래서 문의 넣었는데 해결 방법도 안 주시고... 그래서 걍 포기 했습니다,1,2022년,저 예전에 이거 리뷰 썼던 것 같은데 사라져있네요 제가 이거 카드 만들었는데 집에 카드가 배달 올 때 집에 아무도 없어서 못 받았었고 그래서 다시 재배송 신청도 해놨는데 배송예정 이라는 문자만 오고 카드가 안 오더니 며칠 뒤에 아무 말 없이 제 카드를 폐기 처리 한다고 하더라구요 그래서 문의 넣었는데 해결 방법도 안 주시고 그래서 걍 포기 했습니다,"['리뷰', '사라', '카드', '카드', '배달', '래서', '재배', '신청', '배송', '예정', '문자', '카드', '며칠', '카드', '폐기', '처리', '래서', '문의', '해결', '방법', '래서', '포기']"
2020년 11월 25일,쓰려고하면 계속 일시적 오류라고 뜨고 너무 자주 이래요 답답해여 암 걸리겠어유,2,2020년,쓰려고하면 계속 일시적 오류라고 뜨고 너무 자주 이래요 답답해여 암 걸리겠어유,"['고하', '오류', '자주', '어유']"
2021년 8월 9일,카카오페이 다시 제발 중복가입 가능하게 해주시면 안될까요 예전 가입한 계정이 제가 탈퇴한 계정인지라 찾을수가 없어서 지금 계속 이용하질 못하고 있어요ㅠㅠ 카카오페이 계정 자체를 로그인을 못해서 공지사항에 제시된 두번째 방법을 이용할수도 없구요 ㅠㅠ 부탁드려요 ㅠㅠ,3,2021년,카카오페이 다시 제발 중복가입 가능하게 해주시면 안될까요 예전 가입한 계정이 제가 탈퇴한 계정인지라 찾을수가 없어서 지금 계속 이용하질 못하고 있어요 카카오페이 계정 자체를 로그인을 못해서 공지사항에 제시된 두번째 방법을 이용할수도 없구요 부탁드려요,"['제발', '중복', '가입', '해주시', '가입', '계정', '탈퇴', '정인지', '수가', '계정', '로그인', '공지', '사항', '제시', '두번째', '방법', '수도', '부탁']"
2020년 6월 30일,사용하는데 편의성이 너무좋네여 앞으로 쭉 잘 이용하겠습니당~^^,5,2020년,사용하는데 편의성이 너무좋네여 앞으로 쭉 잘 이용하겠습니당,['의성']
2020년 9월 8일,더치페이 메시지별 더치페이 완료 현황을 볼 수 있으면 좋겠습니다,5,2020년,더치페이 메시지별 더치페이 완료 현황을 볼 수 있으면 좋겠습니다,"['더치페이', '메시지', '더치페이', '완료', '현황']"
2020년 1월 27일,카카오페이 진짜 좋은데요 ....ㅜ 제 통장 이름과 핸드폰 명의가 다르거든요 통장 이름이 어머니 성함으로 되어있어서 이름이 다른데 사람 이름이 다르다고 바로 막히네요ㅜ 이름이 다르면 차라리 다른 절차라도 밟을 수 있게 해주셨으면 좋겠어요ㅜ 예를 들어 비밀번호 같은 걸 친다던가 등등으로요ㅜ 부탁드릴게요 항상 기프티콘을 친구한테 부탁해서 결제하고 그 친구한테 송금해주고 있어요 너무 불편해요...,1,2020년,카카오페이 진짜 좋은데요 제 통장 이름과 핸드폰 명의가 다르거든요 통장 이름이 어머니 성함으로 되어있어서 이름이 다른데 사람 이름이 다르다고 바로 막히네요 이름이 다르면 차라리 다른 절차라도 밟을 수 있게 해주셨으면 좋겠어요 예를 들어 비밀번호 같은 걸 친다던가 등등으로요 부탁드릴게요 항상 기프티콘을 친구한테 부탁해서 결제하고 그 친구한테 송금해주고 있어요 너무 불편해요,"['통장', '이름', '핸드폰', '명의', '통장', '이름', '어머니', '성함', '이름', '사람', '이름', '바로', '이름', '차라리', '절차', '셨으', '비밀번호', '등등', '부탁', '드릴', '항상', '기프티콘', '친구', '부탁', '결제', '친구', '송금', '불편']"
2021년 10월 7일,미니금고랑 버킷리스트 왜이렇게 꼭꼭 숨겨 놨는지. 해지 못하게 숨겨 놨나요. 내돈에 대한 모든 정보가 한 눈에 안보이고 뒤죽박죽 꼭꼭 숨겨 놓으니 돈이 증발했는지 잘 있는지 불안하고 신뢰도가 떨어짐. 쓰잘데기 없는 메뉴들만 중구 난방. 미로같음,1,2021년,미니금고랑 버킷리스트 왜이렇게 꼭꼭 숨겨 놨는지 해지 못하게 숨겨 놨나요 내돈에 대한 모든 정보가 한 눈에 안보이고 뒤죽박죽 꼭꼭 숨겨 놓으니 돈이 증발했는지 잘 있는지 불안하고 신뢰도가 떨어짐 쓰잘데기 없는 메뉴들만 중구 난방 미로같음,"['미니', '금고', '버킷리스트', '꼭꼭', '놨는', '해지', '놨나', '대한', '모든', '정보', '안보', '뒤죽박죽', '꼭꼭', '증발', '불안', '신뢰', '메뉴', '중구', '난방', '미로']"
2021년 5월 1일,업데이트하고 계속 렉걸려서 들어가지가 않아요!!!,1,2021년,업데이트하고 계속 렉걸려서 들어가지가 않아요,"['업데이트', '렉']"
2019년 5월 31일,친구를 선택하면 다른사람이 나옴니다. 자주선택하는 사람도 지워지고....,3,2019년,친구를 선택하면 다른사람이 나옴니다 자주선택하는 사람도 지워지고,"['친구', '선택', '다른사람', '자주', '선택', '사람', '지고']"
2022년 12월 25일,왜 갑자기 등록된 카드로 결제가 안되나요? 오류가 뜨는게 아니라 결제수단에서 고를수도 없네요,1,2022년,왜 갑자기 등록된 카드로 결제가 안되나요 오류가 뜨는게 아니라 결제수단에서 고를수도 없네요,"['등록', '카드', '결제', '오류', '결제', '수단', '수도']"
2023년 4월 19일,워치용 실행시 암호를 설정할 수 없네요. 위험하다는 생각에 삭제했어요.,3,2023년,워치용 실행시 암호를 설정할 수 없네요 위험하다는 생각에 삭제했어요,"['실행', '암호', '설정', '위험', '생각']"
2020년 12월 25일,뭔가 결재됬다고 문자왔는데. 뭐가 결재됐는지 확인을 할수가 없네요? 어떤게. 결재됐는지 확인은 어디서 하나요?,1,2020년,뭔가 결재됬다고 문자왔는데 뭐가 결재됐는지 확인을 할수가 없네요 어떤게 결재됐는지 확인은 어디서 하나요,"['뭔가', '결재', '문자', '결재', '수가', '결재']"
2022년 5월 9일,카카오페이 증권에서 지정가 매도 주문을 접수하면 지정가와 상관없이 즉시 매도 체결이 되어 버리는 경우가 벌써 3번째네요. 팔고 싶지 않는데 팔아버려 손해도 보고 있구요. 시급히 오류 확인 및 수정 해주세요.,2,2022년,카카오페이 증권에서 지정가 매도 주문을 접수하면 지정가와 상관없이 즉시 매도 체결이 되어 버리는 경우가 벌써 번째네요 팔고 싶지 않는데 팔아버려 손해도 보고 있구요 시급히 오류 확인 및 수정 해주세요,"['증권', '지정', '매도', '주문', '수하', '지정', '상관', '즉시', '매도', '체결', '벌써', '팔고', '아버', '손해', '보고', '시급', '오류', '수정']"
2022년 11월 5일,"주식 앱은 신뢰가 의심되고, 고객대응도 무책임이다. . 나의경우 매수 순간 -3000%가 되기도 하고, -5% 였던 종목이 갑자기 +30% 가 되었다. 수익률이 순간 +가 되니 손해임에도 불구하고 매도하게되고. 반대로 수익이 났음에도도 불구하고 수익율이 -가 되니 매도도 못하고~~ 고객센터에 물어보니 앱의 오류로 인한 매도, 매수도 사용자 책임이라는 말만한다. 헐~~^^ . 사용자 분들은 거래할때마다 평단가, 수익률 일일이 계산하면서 거래하셔야할듯~~ ㅠㅠ",1,2022년,주식 앱은 신뢰가 의심되고 고객대응도 무책임이다 나의경우 매수 순간 가 되기도 하고 였던 종목이 갑자기 가 되었다 수익률이 순간 가 되니 손해임에도 불구하고 매도하게되고 반대로 수익이 났음에도도 불구하고 수익율이 가 되니 매도도 못하고 고객센터에 물어보니 앱의 오류로 인한 매도 매수도 사용자 책임이라는 말만한다 헐 사용자 분들은 거래할때마다 평단가 수익률 일일이 계산하면서 거래하셔야할듯,"['주식', '신뢰', '의심', '고객', '대응', '무책임', '의경', '매수', '순간', '기도', '종목', '수익률', '순간', '해임', '불구', '도하', '반대', '수익', '도도', '불구', '수익', '매도', '고객', '센터', '어보', '오류로', '매도', '매수', '사용자', '책임', '사용자', '거래', '마다', '평단', '수익률', '일일이', '계산', '거래']"
2022년 1월 15일,카카오 페이 로그인 했는데 이후 인증 번호와 주민 등록 번호와 계좌 번호를 넣으라고 하더라고요 증권과 계좌번호와 연결이 되어 있나요?연결된 계좌에서 나도 모르게 자동 이체 되는건 아닌지 불안 하네요 그냥 돈 받고 다른 통장으로 이체하려고 하는데 이 페이를 사용하는게 맞나요?증권만 관련 있는게 아닌가요?주소도 모두 넣으라고 하는데 저는 증권하지 않아요 이 페이는 증권과 관련 있는지 처음 사용할때 로그인 할때시 카카오 계정으로 로그인하고 그다음 계좌번호와 주민번호와 계좌 비번을 기입했는데 안내 창에서 증권 자동이체가 날짜에 될것이라고 뜨던데요?이 페이 불안한데요,3,2022년,카카오 페이 로그인 했는데 이후 인증 번호와 주민 등록 번호와 계좌 번호를 넣으라고 하더라고요 증권과 계좌번호와 연결이 되어 있나요 연결된 계좌에서 나도 모르게 자동 이체 되는건 아닌지 불안 하네요 그냥 돈 받고 다른 통장으로 이체하려고 하는데 이 페이를 사용하는게 맞나요 증권만 관련 있는게 아닌가요 주소도 모두 넣으라고 하는데 저는 증권하지 않아요 이 페이는 증권과 관련 있는지 처음 사용할때 로그인 할때시 카카오 계정으로 로그인하고 그다음 계좌번호와 주민번호와 계좌 비번을 기입했는데 안내 창에서 증권 자동이체가 날짜에 될것이라고 뜨던데요 이 페이 불안한데요,"['로그인', '이후', '인증', '번호', '주민', '등록', '번호', '계좌', '번호', '고요', '증권', '계좌번호', '연결', '연결', '계좌', '자동', '이체', '닌지', '불안', '통장', '이체', '증권', '관련', '주소', '모두', '증권', '증권', '관련', '처음', '로그인', '때시', '계정', '로그인', '그다음', '계좌번호', '주민', '번호', '계좌', '비번', '기입', '안내', '증권', '자동', '이체', '날짜', '던데', '불안']"
2022년 10월 7일,다 좋은데 애플워치에서뿐만아니라 갤럭시워치에서도 결제가 됐으면 좋겠네요...,4,2022년,다 좋은데 애플워치에서뿐만아니라 갤럭시워치에서도 결제가 됐으면 좋겠네요,"['애플', '갤럭시', '결제']"
2019년 9월 9일,최초충전이 10000원이라 하여 만원을 충전 했는데 그 뒤에도 계속 안 바뀌네요,2,2019년,최초충전이 원이라 하여 만원을 충전 했는데 그 뒤에도 계속 안 바뀌네요,"['최초', '충전', '만원', '충전']"
2022년 2월 15일,복잡하지도 않고 간편하고 실패도없고 쓸데없는 기술을 쓰지않아서 좋습니다 토스같은 버러지보단 한... 2000배 나아요 업데이트로 불편해진건 폰 환경 문제일뿐 어플 관련해서는 딱히 불편하지도않구요 최소 제가써본 금융어플중 젤 편하고 좋았음 뭐ㅋㅋ 저만 그런건지는 모르겠지만 편하면 된거아닌가여?😁😁기능이 간편하여 믿고쓸수있고 아마 평~생 쓸수있을거 같네여 I Love Kakao!!,5,2022년,복잡하지도 않고 간편하고 실패도없고 쓸데없는 기술을 쓰지않아서 좋습니다 토스같은 버러지보단 한 배 나아요 업데이트로 불편해진건 폰 환경 문제일뿐 어플 관련해서는 딱히 불편하지도않구요 최소 제가써본 금융어플중 젤 편하고 좋았음 뭐 저만 그런건지는 모르겠지만 편하면 된거아닌가여 기능이 간편하여 믿고쓸수있고 아마 평 생 쓸수있을거 같네여 I LOVE KAKAO,"['간편', '실패', '기술', '버러지', '업데이트', '불편', '환경', '문제', '어플', '관련', '불편', '최소', '금융', '어플', '된거', '닌가', '간편', '아마']"
2023년 3월 31일,배송창들어가는데 잘 안들어가져요 2분걸림 계속 눌러도,1,2023년,배송창들어가는데 잘 안들어가져요 분걸림 계속 눌러도,['배송']
2019년 5월 30일,UI/UX 흡 잡을데가 없네요..앞으로도 잘 사용하겠습니다..^^,5,2019년,UI UX 흡 잡을데가 없네요 앞으로도 잘 사용하겠습니다,[]
2022년 3월 15일,이벤트도 자주하고 송금이 편리해서 좋아요!!,5,2022년,이벤트도 자주하고 송금이 편리해서 좋아요,"['이벤트', '자주', '송금', '편리']"
2022년 4월 13일,미성년자인데 민증이나 면허증사진을 어케찍으라는겨 얼마전까지 잘되다가 갑자기 왜...,1,2022년,미성년자인데 민증이나 면허증사진을 어케찍으라는겨 얼마전까지 잘되다가 갑자기 왜,"['미성년', '자인', '민증', '이나', '면허증', '사진', '어케찍으', '마전']"
2021년 3월 18일,불편합니다~ 앱이 에러가나서 움직이지를 않네요,1,2021년,불편합니다 앱이 에러가나서 움직이지를 않네요,"['불편', '에러', '가나', '움직', '이지']"
2020년 5월 2일,전 국민이 쉽게 이용할 수 있게 만들어줘서 정말고맙습니다.,5,2020년,전 국민이 쉽게 이용할 수 있게 만들어줘서 정말고맙습니다,"['국민', '맙습니']"
2020년 4월 10일,제가 처음으로 카카오페이사용하려고 다운받았는데 이름치고그밑에주민등록번호를쳐야되는데 계속터치해도 안되는데 어떻게해야되나요,1,2020년,제가 처음으로 카카오페이사용하려고 다운받았는데 이름치고그밑에주민등록번호를쳐야되는데 계속터치해도 안되는데 어떻게해야되나요,"['음으로', '다운', '이름', '주민등록번호', '터치']"
2019년 9월 24일,"계좌이체 무료여서 좋아요,한달에 10회면 충분해요.",5,2019년,계좌이체 무료여서 좋아요 한달에 회면 충분해요,"['계좌', '이체', '무료', '여서', '충분']"
2020년 2월 5일,아니 뭔 계속 본인인증 하려는데 시스템 오류라고 계속 뜨고 앱을 쓰지도 못하게 만들어놨어;;,1,2020년,아니 뭔 계속 본인인증 하려는데 시스템 오류라고 계속 뜨고 앱을 쓰지도 못하게 만들어놨어,"['본인인증', '시스템', '오류']"
2020년 12월 30일,굳이 왜 앱이 따로 있는진 모르겠지만 이벤트 당첨 자주 돼서 계속 씁니다,3,2020년,굳이 왜 앱이 따로 있는진 모르겠지만 이벤트 당첨 자주 돼서 계속 씁니다,"['굳이', '이벤트', '당첨', '자주']"
2022년 5월 8일,카톡 계정 정지당해서 카카오페이 탈퇴하고 다른계정으로 하려고 했는데 교통카드를 페이 에서 환불 못하고 카톡에서만 환불할 수 있어서 카톡에서 하려하는데 카톡계정은 정지라서 로그인을 못하네요 불편을 끼쳐죄송합니다 이런말 말고 제대로된 해결책을 알려주세요 하다못해 그냥 탈퇴라도 사켜주세요,1,2022년,카톡 계정 정지당해서 카카오페이 탈퇴하고 다른계정으로 하려고 했는데 교통카드를 페이 에서 환불 못하고 카톡에서만 환불할 수 있어서 카톡에서 하려하는데 카톡계정은 정지라서 로그인을 못하네요 불편을 끼쳐죄송합니다 이런말 말고 제대로된 해결책을 알려주세요 하다못해 그냥 탈퇴라도 사켜주세요,"['계정', '지당', '탈퇴', '계정', '교통카드', '환불', '환불', '계정', '정지', '라서', '로그인', '불편', '죄송', '제대로', '해결', '탈퇴']"
2023년 4월 14일,업데이트 했는데 자꾸 업데이트가 필요하바고 뜹니다 주식 보는 것도 더 불편해짐,1,2023년,업데이트 했는데 자꾸 업데이트가 필요하바고 뜹니다 주식 보는 것도 더 불편해짐,"['업데이트', '업데이트', '필요', '하바', '주식', '불편']"
2022년 5월 7일,생일 지난 만 17세 학생입니다. 아직 주민등록증 발급을 받지 못했는데 로그아웃되더니 본인 확인하라고 해서 로그인을 못하고 있습니다. 급히 써야 하는 돈이 페이 안에 있는데 로그인이 안 됩니다..ㅠㅠ,4,2022년,생일 지난 만 세 학생입니다 아직 주민등록증 발급을 받지 못했는데 로그아웃되더니 본인 확인하라고 해서 로그인을 못하고 있습니다 급히 써야 하는 돈이 페이 안에 있는데 로그인이 안 됩니다,"['생일', '지난', '학생', '아직', '주민등록증', '발급', '로그아웃', '본인', '로그인', '로그인']"
